query_id,difficulty,positive_count,B0_metadata_only__hit_at_10,B1_bm25_only__hit_at_10,B2_vector_only__hit_at_10,B3_vector_postfilter__hit_at_10,B4_prefilter_vector__hit_at_10,B5_hybrid__hit_at_10,B0_metadata_only__latency_ms,B1_bm25_only__latency_ms,B2_vector_only__latency_ms,B3_vector_postfilter__latency_ms,B4_prefilter_vector__latency_ms,B5_hybrid__latency_ms,B0_metadata_only__mrr,B1_bm25_only__mrr,B2_vector_only__mrr,B3_vector_postfilter__mrr,B4_prefilter_vector__mrr,B5_hybrid__mrr,B0_metadata_only__ndcg_at_10,B1_bm25_only__ndcg_at_10,B2_vector_only__ndcg_at_10,B3_vector_postfilter__ndcg_at_10,B4_prefilter_vector__ndcg_at_10,B5_hybrid__ndcg_at_10,B0_metadata_only__recall_at_1,B1_bm25_only__recall_at_1,B2_vector_only__recall_at_1,B3_vector_postfilter__recall_at_1,B4_prefilter_vector__recall_at_1,B5_hybrid__recall_at_1,B0_metadata_only__recall_at_10,B1_bm25_only__recall_at_10,B2_vector_only__recall_at_10,B3_vector_postfilter__recall_at_10,B4_prefilter_vector__recall_at_10,B5_hybrid__recall_at_10,B0_metadata_only__recall_at_20,B1_bm25_only__recall_at_20,B2_vector_only__recall_at_20,B3_vector_postfilter__recall_at_20,B4_prefilter_vector__recall_at_20,B5_hybrid__recall_at_20,B0_metadata_only__recall_at_5,B1_bm25_only__recall_at_5,B2_vector_only__recall_at_5,B3_vector_postfilter__recall_at_5,B4_prefilter_vector__recall_at_5,B5_hybrid__recall_at_5,b4_minus_b2__recall_at_10,b4_minus_b2__recall_at_20,b4_minus_b2__mrr,b4_minus_b2__ndcg_at_10,b4_minus_b2__hit_at_10,b4_minus_b2__latency_ms,b4_minus_b3__recall_at_10,b4_minus_b3__recall_at_20,b4_minus_b3__mrr,b4_minus_b3__ndcg_at_10,b4_minus_b3__hit_at_10,b4_minus_b3__latency_ms,b5_minus_b4__recall_at_10,b5_minus_b4__recall_at_20,b5_minus_b4__mrr,b5_minus_b4__ndcg_at_10,b5_minus_b4__hit_at_10,b5_minus_b4__latency_ms,b1_minus_b2__recall_at_10,b1_minus_b2__recall_at_20,b1_minus_b2__mrr,b1_minus_b2__ndcg_at_10,b1_minus_b2__hit_at_10,b1_minus_b2__latency_ms,b2_minus_b1__recall_at_10,b2_minus_b1__recall_at_20,b2_minus_b1__mrr,b2_minus_b1__ndcg_at_10,b2_minus_b1__hit_at_10,b2_minus_b1__latency_ms,query_text,metadata_filter_text,semantic_filter_text,qrel_filter_text
vru:strong:0222,strong,2,0.0,1.0,1.0,1.0,1.0,1.0,0.0444888137280941,128.16186901181936,116.58059200271964,4.694496281445026,38.38330786675215,167.66834864392877,0.016666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.8772153153380492,0.8772153153380492,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1227846846619508,0.0,-78.1972841359675,0.0,0.0,0.0,0.0,0.0,33.68881158530712,0.0,0.0,0.0,0.0,0.0,129.28504077717662,0.0,0.0,0.0,0.0,0.0,11.581277009099722,0.0,0.0,0.0,0.0,0.0,-11.581277009099722,Find sunny day urban accident videos on arterials roads where the accident type is cyclist hits cyclist.,"{""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}","{""accident_type"": ""cyclist hits cyclist""}","{""accident_type"": ""cyclist hits cyclist"", ""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}"
vru:strong:0223,strong,2,0.0,1.0,1.0,1.0,1.0,1.0,0.04356168210506439,130.18091395497322,117.61099612340331,4.823479801416397,22.75072317570448,151.3047218322754,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.0,0.5437713091520254,0.5437713091520254,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666667,0.45622869084797457,0.0,-94.86027294769883,0.0,0.0,0.0,0.0,0.0,17.927243374288082,0.0,0.0,0.0,0.0,0.0,128.5539986565709,0.0,0.0,0.0,0.0,0.0,12.56991783156991,0.0,0.0,0.0,0.0,0.0,-12.56991783156991,Find sunny day urban accident videos on intersection roads where the accident type is cyclist hits pedestrian.,"{""location"": ""urban"", ""road_type"": ""intersection"", ""weather_light"": ""sunny day""}","{""accident_type"": ""cyclist hits pedestrian""}","{""accident_type"": ""cyclist hits pedestrian"", ""location"": ""urban"", ""road_type"": ""intersection"", ""weather_light"": ""sunny day""}"
vru:strong:0224,strong,2,1.0,0.0,0.0,1.0,1.0,1.0,0.003980938345193863,133.64206487312913,116.82961601763964,4.809495061635971,1.9641299732029438,129.69962693750858,0.16666666666666666,0.02631578947368421,0.02631578947368421,1.0,1.0,1.0,0.42278983440665024,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9736842105263158,1.0,1.0,-114.8654860444367,0.0,0.0,0.0,0.0,0.0,-2.8453650884330273,0.0,0.0,0.0,0.0,0.0,127.73549696430564,0.0,0.0,0.0,0.0,0.0,16.812448855489492,0.0,0.0,0.0,0.0,0.0,-16.812448855489492,Find clear night urban accident videos on T-junction roads where the accident type is ego-car hits a crossing cyclist.,"{""location"": ""urban"", ""road_type"": ""T-junction"", ""weather_light"": ""clear night""}","{""accident_type"": ""ego-car hits a crossing cyclist""}","{""accident_type"": ""ego-car hits a crossing cyclist"", ""location"": ""urban"", ""road_type"": ""T-junction"", ""weather_light"": ""clear night""}"
vru:strong:0225,strong,2,0.0,0.0,0.0,1.0,1.0,1.0,0.026351772248744965,129.67945402488112,116.35518819093704,4.7090440057218075,8.894688915461302,137.23736722022295,0.06666666666666667,0.041666666666666664,0.041666666666666664,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,-107.46049927547574,0.0,0.0,0.0,0.0,0.0,4.185644909739494,0.0,0.0,0.0,0.0,0.0,128.34267830476165,0.0,0.0,0.0,0.0,0.0,13.324265833944082,0.0,0.0,0.0,0.0,0.0,-13.324265833944082,Find clear night urban accident videos on arterials roads where the accident type is ego-car hits a crossing cyclist.,"{""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""clear night""}","{""accident_type"": ""ego-car hits a crossing cyclist""}","{""accident_type"": ""ego-car hits a crossing cyclist"", ""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""clear night""}"
vru:strong:0226,strong,2,1.0,0.0,0.0,1.0,1.0,1.0,0.0032046809792518616,133.20959405973554,117.29784309864044,4.946656059473753,1.6452670097351074,130.1856990903616,0.25,0.07692307692307693,0.07692307692307693,1.0,1.0,1.0,0.5012658353418871,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.9230769230769231,1.0,1.0,-115.65257608890533,0.0,0.0,0.0,0.0,0.0,-3.3013890497386456,0.0,0.0,0.0,0.0,0.0,128.5404320806265,0.0,0.0,0.0,0.0,0.0,15.911750961095095,0.0,0.0,0.0,0.0,0.0,-15.911750961095095,Find cloudy day urban accident videos on arterials roads where the accident type is ego-car hits a crossing cyclist.,"{""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""cloudy day""}","{""accident_type"": ""ego-car hits a crossing cyclist""}","{""accident_type"": ""ego-car hits a crossing cyclist"", ""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""cloudy day""}"
vru:strong:0227,strong,2,1.0,0.0,0.0,1.0,1.0,1.0,0.002827029675245285,130.13756601139903,116.17471231147647,4.75663784891367,1.405725721269846,127.85053579136729,0.25,0.05263157894736842,0.05263157894736842,1.0,1.0,1.0,0.468450520161077,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.9473684210526316,1.0,1.0,-114.76898659020662,0.0,0.0,0.0,0.0,0.0,-3.3509121276438236,0.0,0.0,0.0,0.0,0.0,126.44481007009745,0.0,0.0,0.0,0.0,0.0,13.962853699922562,0.0,0.0,0.0,0.0,0.0,-13.962853699922562,Find sunny day urban accident videos on curve roads where the accident type is ego-car hits a crossing cyclist.,"{""location"": ""urban"", ""road_type"": ""curve"", ""weather_light"": ""sunny day""}","{""accident_type"": ""ego-car hits a crossing cyclist""}","{""accident_type"": ""ego-car hits a crossing cyclist"", ""location"": ""urban"", ""road_type"": ""curve"", ""weather_light"": ""sunny day""}"
vru:strong:0228,strong,2,1.0,0.0,0.0,1.0,1.0,1.0,0.004491768777370453,129.86935768276453,115.20948074758053,4.721154924482107,1.9126450642943382,129.7629801556468,0.25,0.0136986301369863,0.014084507042253521,1.0,1.0,1.0,0.5012658353418871,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9859154929577465,1.0,1.0,-113.29683568328619,0.0,0.0,0.0,0.0,0.0,-2.808509860187769,0.0,0.0,0.0,0.0,0.0,127.85033509135246,0.0,0.0,-0.00038587690526722083,0.0,0.0,14.659876935184002,0.0,0.0,0.00038587690526722083,0.0,0.0,-14.659876935184002,Find clear night urban accident videos on T-junction roads where the accident type is ego-car hits a crossing pedestrian.,"{""location"": ""urban"", ""road_type"": ""T-junction"", ""weather_light"": ""clear night""}","{""accident_type"": ""ego-car hits a crossing pedestrian""}","{""accident_type"": ""ego-car hits a crossing pedestrian"", ""location"": ""urban"", ""road_type"": ""T-junction"", ""weather_light"": ""clear night""}"
vru:strong:0229,strong,2,1.0,0.0,0.0,1.0,1.0,1.0,0.0026188790798187256,127.98669002950191,115.74219120666385,4.720755387097597,1.0573421604931355,127.34328303486109,0.5,0.047619047619047616,0.047619047619047616,1.0,1.0,1.0,0.6934264036172708,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9523809523809523,1.0,1.0,-114.68484904617071,0.0,0.0,0.0,0.0,0.0,-3.6634132266044617,0.0,0.0,0.0,0.0,0.0,126.28594087436795,0.0,0.0,0.0,0.0,0.0,12.244498822838068,0.0,0.0,0.0,0.0,0.0,-12.244498822838068,Find snowy day rural accident videos on arterials roads where the accident type is ego-car hits a crossing pedestrian.,"{""location"": ""rural"", ""road_type"": ""arterials"", ""weather_light"": ""snowy day""}","{""accident_type"": ""ego-car hits a crossing pedestrian""}","{""accident_type"": ""ego-car hits a crossing pedestrian"", ""location"": ""rural"", ""road_type"": ""arterials"", ""weather_light"": ""snowy day""}"
vru:strong:0230,strong,2,1.0,0.0,0.0,1.0,1.0,1.0,0.00370759516954422,128.54073103517294,115.44923204928637,4.926654975861311,1.9038040190935135,129.3707126751542,0.125,0.0,0.0,1.0,1.0,1.0,0.19342640361727081,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-113.54542803019285,0.0,0.0,0.0,0.0,0.0,-3.0228509567677975,0.0,0.0,0.0,0.0,0.0,127.4669086560607,0.0,0.0,0.0,0.0,0.0,13.091498985886574,0.0,0.0,0.0,0.0,0.0,-13.091498985886574,Find snowy day urban accident videos on intersection roads where the accident type is ego-car hits a crossing pedestrian.,"{""location"": ""urban"", ""road_type"": ""intersection"", ""weather_light"": ""snowy day""}","{""accident_type"": ""ego-car hits a crossing pedestrian""}","{""accident_type"": ""ego-car hits a crossing pedestrian"", ""location"": ""urban"", ""road_type"": ""intersection"", ""weather_light"": ""snowy day""}"
vru:strong:0231,strong,2,1.0,0.0,0.0,1.0,1.0,1.0,0.002232380211353302,127.76965508237481,113.97462664172053,4.765220917761326,0.7917699404060841,127.25074030458927,1.0,0.07142857142857142,0.07142857142857142,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.9285714285714286,1.0,1.0,-113.18285670131445,0.0,0.0,0.0,0.0,0.0,-3.9734509773552418,0.0,0.0,0.0,0.0,0.0,126.45897036418319,0.0,0.0,0.0,0.0,0.0,13.795028440654278,0.0,0.0,0.0,0.0,0.0,-13.795028440654278,Find sunny day suburban accident videos on residential roads where the accident type is ego-car hits a crossing pedestrian.,"{""location"": ""suburban"", ""road_type"": ""residential"", ""weather_light"": ""sunny day""}","{""accident_type"": ""ego-car hits a crossing pedestrian""}","{""accident_type"": ""ego-car hits a crossing pedestrian"", ""location"": ""suburban"", ""road_type"": ""residential"", ""weather_light"": ""sunny day""}"
vru:strong:0232,strong,2,1.0,0.0,0.0,1.0,1.0,1.0,0.003505963832139969,128.97022999823093,115.57054799050093,4.724104888737202,1.4121318235993385,127.47590336948633,1.0,0.03571428571428571,0.03571428571428571,1.0,1.0,1.0,0.9197207891481876,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,1.0,1.0,-114.15841616690159,0.0,0.0,0.0,0.0,0.0,-3.311973065137863,0.0,0.0,0.0,0.0,0.0,126.063771545887,0.0,0.0,0.0,0.0,0.0,13.399682007730007,0.0,0.0,0.0,0.0,0.0,-13.399682007730007,Find sunny day urban accident videos on residential roads where the accident type is ego-car hits a crossing pedestrian.,"{""location"": ""urban"", ""road_type"": ""residential"", ""weather_light"": ""sunny day""}","{""accident_type"": ""ego-car hits a crossing pedestrian""}","{""accident_type"": ""ego-car hits a crossing pedestrian"", ""location"": ""urban"", ""road_type"": ""residential"", ""weather_light"": ""sunny day""}"
vru:strong:0233,strong,2,1.0,0.0,0.0,1.0,1.0,1.0,0.0021569430828094482,127.86129908636212,113.78859309479594,4.739715717732906,0.7948577404022217,125.15442026779056,1.0,0.06666666666666667,0.06666666666666667,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.9333333333333333,1.0,1.0,-112.99373535439372,0.0,0.0,0.0,0.0,0.0,-3.9448579773306847,0.0,0.0,0.0,0.0,0.0,124.35956252738833,0.0,0.0,0.0,0.0,0.0,14.072705991566181,0.0,0.0,0.0,0.0,0.0,-14.072705991566181,Find clear night highway accident videos on arterials roads where the accident type is ego-car hits a pedestrian.,"{""location"": ""highway"", ""road_type"": ""arterials"", ""weather_light"": ""clear night""}","{""accident_type"": ""ego-car hits a pedestrian""}","{""accident_type"": ""ego-car hits a pedestrian"", ""location"": ""highway"", ""road_type"": ""arterials"", ""weather_light"": ""clear night""}"
vru:strong:0234,strong,2,0.0,1.0,1.0,1.0,1.0,1.0,0.009279698133468628,128.56442481279373,115.49214599654078,5.316938739269972,7.0714489556849,135.4163927026093,0.038461538461538464,0.1,0.1,1.0,1.0,1.0,0.0,0.17723928678404774,0.17723928678404774,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.9,0.8227607132159522,0.0,-108.42069704085588,0.0,0.0,0.0,0.0,0.0,1.7545102164149284,0.0,0.0,0.0,0.0,0.0,128.3449437469244,0.0,0.0,0.0,0.0,0.0,13.072278816252947,0.0,0.0,0.0,0.0,0.0,-13.072278816252947,Find sunny day rural accident videos on arterials roads where the accident type is ego-car hits a pedestrian.,"{""location"": ""rural"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}","{""accident_type"": ""ego-car hits a pedestrian""}","{""accident_type"": ""ego-car hits a pedestrian"", ""location"": ""rural"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}"
vru:strong:0235,strong,2,0.0,0.0,0.0,1.0,1.0,1.0,0.014781951904296875,128.34009900689125,114.34309417381883,4.7067380510270596,9.125719778239727,137.21235422417521,0.03333333333333333,0.05555555555555555,0.05555555555555555,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.9444444444444444,1.0,1.0,-105.2173743955791,0.0,0.0,0.0,0.0,0.0,4.4189817272126675,0.0,0.0,0.0,0.0,0.0,128.0866344459355,0.0,0.0,0.0,0.0,0.0,13.997004833072424,0.0,0.0,0.0,0.0,0.0,-13.997004833072424,Find snowy day urban accident videos on arterials roads where the accident type is ego-car hits a pedestrian.,"{""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""snowy day""}","{""accident_type"": ""ego-car hits a pedestrian""}","{""accident_type"": ""ego-car hits a pedestrian"", ""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""snowy day""}"
vru:strong:0236,strong,2,1.0,1.0,1.0,1.0,1.0,1.0,0.003715045750141144,144.91497725248337,116.0433953627944,4.87518310546875,1.7596730031073093,127.63122376054525,0.5,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.5912352048230278,0.21840743681816416,0.21840743681816416,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.8333333333333334,0.7815925631818359,0.0,-114.28372235968709,0.0,0.0,0.0,0.0,0.0,-3.1155101023614407,0.0,0.0,0.0,0.0,0.0,125.87155075743794,0.0,0.0,0.0,0.0,0.0,28.87158188968897,0.0,0.0,0.0,0.0,0.0,-28.87158188968897,Find sunny day rural accident videos on curve roads where the accident type is ego-car hits a pedestrian.,"{""location"": ""rural"", ""road_type"": ""curve"", ""weather_light"": ""sunny day""}","{""accident_type"": ""ego-car hits a pedestrian""}","{""accident_type"": ""ego-car hits a pedestrian"", ""location"": ""rural"", ""road_type"": ""curve"", ""weather_light"": ""sunny day""}"
vru:strong:0237,strong,2,0.0,0.0,0.0,1.0,1.0,1.0,0.004395842552185059,128.7561422213912,115.43839704245329,4.745999351143837,2.4508722126483917,127.51810206100345,0.07142857142857142,0.037037037037037035,0.037037037037037035,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.962962962962963,1.0,1.0,-112.9875248298049,0.0,0.0,0.0,0.0,0.0,-2.2951271384954453,0.0,0.0,0.0,0.0,0.0,125.06722984835505,0.0,0.0,0.0,0.0,0.0,13.317745178937912,0.0,0.0,0.0,0.0,0.0,-13.317745178937912,Find clear night urban accident videos on intersection roads where the accident type is ego-car hits a pedestrian.,"{""location"": ""urban"", ""road_type"": ""intersection"", ""weather_light"": ""clear night""}","{""accident_type"": ""ego-car hits a pedestrian""}","{""accident_type"": ""ego-car hits a pedestrian"", ""location"": ""urban"", ""road_type"": ""intersection"", ""weather_light"": ""clear night""}"
vru:strong:0238,strong,2,0.0,1.0,1.0,1.0,1.0,1.0,0.01635262742638588,131.7105288617313,115.41993962600827,4.77308826521039,12.128901202231646,153.42017728835344,0.024390243902439025,0.2,0.2,1.0,1.0,1.0,0.0,0.42177340954886444,0.42177340954886444,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.8,0.5782265904511356,0.0,-103.29103842377663,0.0,0.0,0.0,0.0,0.0,7.3558129370212555,0.0,0.0,0.0,0.0,0.0,141.2912760861218,0.0,0.0,0.0,0.0,0.0,16.29058923572302,0.0,0.0,0.0,0.0,0.0,-16.29058923572302,Find sunny day urban accident videos on T-junction roads where the accident type is motorbike hits pedestrian.,"{""location"": ""urban"", ""road_type"": ""T-junction"", ""weather_light"": ""sunny day""}","{""accident_type"": ""motorbike hits pedestrian""}","{""accident_type"": ""motorbike hits pedestrian"", ""location"": ""urban"", ""road_type"": ""T-junction"", ""weather_light"": ""sunny day""}"
vru:strong:0239,strong,2,0.0,1.0,1.0,1.0,1.0,1.0,0.006997957825660706,141.28743903711438,114.87927101552486,4.943023901432753,3.9507788605988026,127.35974881798029,0.08333333333333333,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.0,0.20438239758848614,0.20438239758848614,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.8571428571428572,0.7956176024115138,0.0,-110.92849215492606,0.0,0.0,0.0,0.0,0.0,-0.99224504083395,0.0,0.0,0.0,0.0,0.0,123.40896995738149,0.0,0.0,0.0,0.0,0.0,26.408168021589518,0.0,0.0,0.0,0.0,0.0,-26.408168021589518,Find rainy day urban accident videos on arterials roads where the accident type is motorbike hits pedestrian.,"{""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""rainy day""}","{""accident_type"": ""motorbike hits pedestrian""}","{""accident_type"": ""motorbike hits pedestrian"", ""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""rainy day""}"
vru:strong:0240,strong,2,0.0,1.0,1.0,1.0,1.0,1.0,0.04431232810020447,128.3055441454053,114.38589077442884,4.759459290653467,46.279555186629295,181.87444005161524,0.0,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,0.0,0.18457569677956817,0.18457569677956817,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.8888888888888888,0.8154243032204318,0.0,-68.10633558779955,0.0,0.0,0.0,0.0,0.0,41.52009589597583,0.0,0.0,0.0,0.0,0.0,135.59488486498594,0.0,0.0,0.0,0.0,0.0,13.919653370976448,0.0,0.0,0.0,0.0,0.0,-13.919653370976448,Find sunny day urban accident videos on arterials roads where the accident type is pedestrian falls down.,"{""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}","{""accident_type"": ""pedestrian falls down""}","{""accident_type"": ""pedestrian falls down"", ""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}"
vru:strong:0241,strong,2,0.0,1.0,1.0,1.0,1.0,1.0,0.033880118280649185,139.9814998731017,115.93294376507401,4.849022254347801,26.293767150491476,169.37304101884365,0.022727272727272728,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.0,0.5437713091520254,0.5437713091520254,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666667,0.45622869084797457,0.0,-89.63917661458254,0.0,0.0,0.0,0.0,0.0,21.444744896143675,0.0,0.0,0.0,0.0,0.0,143.07927386835217,0.0,0.0,0.0,0.0,0.0,24.048556108027697,0.0,0.0,0.0,0.0,0.0,-24.048556108027697,Find sunny day urban accident videos on intersection roads where the accident type is pedestrian falls down.,"{""location"": ""urban"", ""road_type"": ""intersection"", ""weather_light"": ""sunny day""}","{""accident_type"": ""pedestrian falls down""}","{""accident_type"": ""pedestrian falls down"", ""location"": ""urban"", ""road_type"": ""intersection"", ""weather_light"": ""sunny day""}"
vru:strong:0242,strong,2,1.0,1.0,1.0,1.0,1.0,1.0,0.010971445590257645,144.4559684023261,116.59879377111793,4.745434038341045,6.63040392100811,131.53288699686527,0.5,0.5,0.5,1.0,1.0,1.0,0.38685280723454163,0.5912352048230278,0.5912352048230278,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.5,0.4087647951769722,0.0,-109.96838985010982,0.0,0.0,0.0,0.0,0.0,1.8849698826670647,0.0,0.0,0.0,0.0,0.0,124.90248307585716,0.0,0.0,0.0,0.0,0.0,27.85717463120818,0.0,0.0,0.0,0.0,0.0,-27.85717463120818,Find sunny day rural accident videos on arterials roads where the accident type is truck hits cyclist.,"{""location"": ""rural"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}","{""accident_type"": ""truck hits cyclist""}","{""accident_type"": ""truck hits cyclist"", ""location"": ""rural"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}"
vru:strong:0243,strong,2,0.0,1.0,1.0,1.0,1.0,1.0,0.045828986912965775,129.57299780100584,116.44323682412505,4.902911372482777,45.71890225633979,184.91384200751781,0.01282051282051282,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.6666666666666667,0.5,0.0,-70.72433456778526,0.0,0.0,0.0,0.0,0.0,40.81599088385701,0.0,0.0,0.0,0.0,0.0,139.19493975117803,0.0,0.0,0.0,0.0,0.0,13.129760976880789,0.0,0.0,0.0,0.0,0.0,-13.129760976880789,Find sunny day urban accident videos on arterials roads where the accident type is truck hits cyclist.,"{""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}","{""accident_type"": ""truck hits cyclist""}","{""accident_type"": ""truck hits cyclist"", ""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}"
