strategy,query_id,difficulty,recall_at_1,hit_at_1,recall_at_5,hit_at_5,recall_at_10,hit_at_10,recall_at_20,hit_at_20,mrr,ndcg_at_10
B4_prefilter_vector,vru2:location:0067,location,0.08333333333333333,1.0,0.08333333333333333,1.0,0.16666666666666666,1.0,0.3333333333333333,1.0,1.0,0.28371255449703187
B4_prefilter_vector,vru2:location:0071,location,0.0,0.0,0.0,0.0,0.09090909090909091,1.0,0.18181818181818182,1.0,0.16666666666666666,0.07839826897867533
B4_prefilter_vector,vru2:location:0075,location,0.125,1.0,0.25,1.0,0.25,1.0,0.375,1.0,1.0,0.3794140541514857
B4_prefilter_vector,vru2:location:0078,location,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.0625,0.0
B4_prefilter_vector,vru2:location:0082,location,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0
B4_prefilter_vector,vru2:nofilter:0001,nofilter,0.002386634844868735,1.0,0.007159904534606206,1.0,0.016706443914081145,1.0,0.03341288782816229,1.0,1.0,0.6874708847784536
B4_prefilter_vector,vru2:nofilter:0012,nofilter,0.0,0.0,0.005076142131979695,1.0,0.01015228426395939,1.0,0.025380710659898477,1.0,0.25,0.1584091525685025
B4_prefilter_vector,vru2:nofilter:0025,nofilter,0.00847457627118644,1.0,0.03389830508474576,1.0,0.05084745762711865,1.0,0.1016949152542373,1.0,1.0,0.6785038377365555
B4_prefilter_vector,vru2:nofilter:0034,nofilter,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,1.0,0.09090909090909091,0.0
B4_prefilter_vector,vru2:nofilter:0042,nofilter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0
B4_prefilter_vector,vru2:nofilter:0049,nofilter,0.03125,1.0,0.0625,1.0,0.09375,1.0,0.1875,1.0,1.0,0.43735247915031
B4_prefilter_vector,vru2:nofilter:0056,nofilter,0.05263157894736842,1.0,0.21052631578947367,1.0,0.3157894736842105,1.0,0.42105263157894735,1.0,1.0,0.6936634693435663
B4_prefilter_vector,vru2:nofilter:0060,nofilter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0
B4_prefilter_vector,vru2:nofilter:0064,nofilter,0.0,0.0,0.08333333333333333,1.0,0.16666666666666666,1.0,0.25,1.0,0.5,0.2051166673279436
B4_prefilter_vector,vru2:nofilter:0068,nofilter,0.0,0.0,0.0,0.0,0.09090909090909091,1.0,0.36363636363636365,1.0,0.1111111111111111,0.06625422345438903
B4_prefilter_vector,vru2:nofilter:0072,nofilter,0.125,1.0,0.375,1.0,0.5,1.0,0.5,1.0,1.0,0.5784505554216093
B4_prefilter_vector,vru2:nofilter:0076,nofilter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0
B4_prefilter_vector,vru2:nofilter:0079,nofilter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0
B4_prefilter_vector,vru2:nofilter:0083,nofilter,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.07692307692307693,0.0
B4_prefilter_vector,vru2:nofilter:0084,nofilter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4_prefilter_vector,vru2:road_type:0007,road_type,0.002386634844868735,1.0,0.007159904534606206,1.0,0.014319809069212411,1.0,0.031026252983293555,1.0,1.0,0.6403089930936581
B4_prefilter_vector,vru2:road_type:0008,road_type,0.002386634844868735,1.0,0.00954653937947494,1.0,0.01909307875894988,1.0,0.03579952267303103,1.0,1.0,0.8236998933965709
B4_prefilter_vector,vru2:road_type:0009,road_type,0.0,0.0,0.0,0.0,0.00954653937947494,1.0,0.01909307875894988,1.0,0.14285714285714285,0.27267015568947806
B4_prefilter_vector,vru2:road_type:0017,road_type,0.0,0.0,0.005076142131979695,1.0,0.01015228426395939,1.0,0.02030456852791878,1.0,0.3333333333333333,0.17366667134799177
B4_prefilter_vector,vru2:road_type:0018,road_type,0.0,0.0,0.005076142131979695,1.0,0.025380710659898477,1.0,0.04060913705583756,1.0,0.5,0.4115325995630326
B4_prefilter_vector,vru2:road_type:0019,road_type,0.0,0.0,0.005076142131979695,1.0,0.005076142131979695,1.0,0.005076142131979695,1.0,0.25,0.09478836436955078
B4_prefilter_vector,vru2:road_type:0020,road_type,0.0,0.0,0.005076142131979695,1.0,0.025380710659898477,1.0,0.03553299492385787,1.0,0.5,0.4165669464423479
B4_prefilter_vector,vru2:road_type:0021,road_type,0.005076142131979695,1.0,0.015228426395939087,1.0,0.030456852791878174,1.0,0.03553299492385787,1.0,1.0,0.6804503724350791
B4_prefilter_vector,vru2:road_type:0029,road_type,0.00847457627118644,1.0,0.025423728813559324,1.0,0.059322033898305086,1.0,0.1016949152542373,1.0,1.0,0.7026305163854644
B4_prefilter_vector,vru2:road_type:0030,road_type,0.00847457627118644,1.0,0.025423728813559324,1.0,0.05084745762711865,1.0,0.0847457627118644,1.0,1.0,0.6717589890736099
B4_prefilter_vector,vru2:road_type:0031,road_type,0.0,0.0,0.01694915254237288,1.0,0.03389830508474576,1.0,0.07627118644067797,1.0,0.3333333333333333,0.3476293915547282
B4_prefilter_vector,vru2:road_type:0037,road_type,0.0,0.0,0.0,0.0,0.01282051282051282,1.0,0.02564102564102564,1.0,0.16666666666666666,0.07839826897867533
B4_prefilter_vector,vru2:road_type:0038,road_type,0.0,0.0,0.0,0.0,0.01282051282051282,1.0,0.02564102564102564,1.0,0.1,0.0636207881989517
B4_prefilter_vector,vru2:road_type:0039,road_type,0.01282051282051282,1.0,0.02564102564102564,1.0,0.0641025641025641,1.0,0.08974358974358974,1.0,1.0,0.5193185983095427
B4_prefilter_vector,vru2:road_type:0045,road_type,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,1.0,0.05263157894736842,0.0
B4_prefilter_vector,vru2:road_type:0046,road_type,0.022727272727272728,1.0,0.022727272727272728,1.0,0.022727272727272728,1.0,0.06818181818181818,1.0,1.0,0.22009176629808017
B4_prefilter_vector,vru2:road_type:0051,road_type,0.0,0.0,0.0625,1.0,0.0625,1.0,0.15625,1.0,0.5,0.22400556151517553
B4_prefilter_vector,vru2:road_type:0052,road_type,0.0,0.0,0.0,0.0,0.0625,1.0,0.09375,1.0,0.1111111111111111,0.12987501165334073
B4_prefilter_vector,vru2:road_type:0053,road_type,0.0,0.0,0.0,0.0,0.03125,1.0,0.03125,1.0,0.14285714285714285,0.07336392209936006
B4_prefilter_vector,vru2:road_type:0058,road_type,0.05263157894736842,1.0,0.05263157894736842,1.0,0.21052631578947367,1.0,0.21052631578947367,1.0,1.0,0.423330700050781
B4_prefilter_vector,vru2:road_type:0062,road_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0
B4_prefilter_vector,vru2:road_type:0066,road_type,0.08333333333333333,1.0,0.08333333333333333,1.0,0.25,1.0,0.3333333333333333,1.0,1.0,0.35970991185182927
B4_prefilter_vector,vru2:road_type:0070,road_type,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,1.0,0.08333333333333333,0.0
B4_prefilter_vector,vru2:road_type:0074,road_type,0.125,1.0,0.375,1.0,0.375,1.0,0.375,1.0,1.0,0.5103833745277139
B4_prefilter_vector,vru2:road_type:0081,road_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0
B4_prefilter_vector,vru2:weather_light:0002,weather_light,0.0,0.0,0.00477326968973747,1.0,0.00954653937947494,1.0,0.026252983293556086,1.0,0.5,0.3686580539482399
B4_prefilter_vector,vru2:weather_light:0003,weather_light,0.002386634844868735,1.0,0.011933174224343675,1.0,0.02386634844868735,1.0,0.03818615751789976,1.0,1.0,1.0
B4_prefilter_vector,vru2:weather_light:0004,weather_light,0.002386634844868735,1.0,0.007159904534606206,1.0,0.00954653937947494,1.0,0.016706443914081145,1.0,1.0,0.5423640154200349
B4_prefilter_vector,vru2:weather_light:0005,weather_light,0.002386634844868735,1.0,0.011933174224343675,1.0,0.01909307875894988,1.0,0.0405727923627685,1.0,1.0,0.866947989864271
B4_prefilter_vector,vru2:weather_light:0006,weather_light,0.0,0.0,0.007159904534606206,1.0,0.014319809069212411,1.0,0.014319809069212411,1.0,0.5,0.5278432933752527
B4_prefilter_vector,vru2:weather_light:0013,weather_light,0.0,0.0,0.01015228426395939,1.0,0.025380710659898477,1.0,0.03553299492385787,1.0,0.3333333333333333,0.4189179618884325
B4_prefilter_vector,vru2:weather_light:0014,weather_light,0.0,0.0,0.005076142131979695,1.0,0.02030456852791878,1.0,0.04060913705583756,1.0,0.2,0.29419248513214735
B4_prefilter_vector,vru2:weather_light:0015,weather_light,0.0,0.0,0.0,0.0,0.0,0.0,0.015228426395939087,1.0,0.07142857142857142,0.0
B4_prefilter_vector,vru2:weather_light:0016,weather_light,0.0,0.0,0.0,0.0,0.0,0.0,0.01015228426395939,1.0,0.06666666666666667,0.0
B4_prefilter_vector,vru2:weather_light:0026,weather_light,0.00847457627118644,1.0,0.025423728813559324,1.0,0.0423728813559322,1.0,0.11016949152542373,1.0,1.0,0.58874982024632
B4_prefilter_vector,vru2:weather_light:0027,weather_light,0.00847457627118644,1.0,0.03389830508474576,1.0,0.06779661016949153,1.0,0.06779661016949153,1.0,1.0,0.8357804136936718
B4_prefilter_vector,vru2:weather_light:0028,weather_light,0.00847457627118644,1.0,0.00847457627118644,1.0,0.025423728813559324,1.0,0.0423728813559322,1.0,1.0,0.3679212572135328
B4_prefilter_vector,vru2:weather_light:0035,weather_light,0.0,0.0,0.01282051282051282,1.0,0.02564102564102564,1.0,0.02564102564102564,1.0,0.2,0.15457433957839825
B4_prefilter_vector,vru2:weather_light:0036,weather_light,0.0,0.0,0.0,0.0,0.01282051282051282,1.0,0.038461538461538464,1.0,0.14285714285714285,0.07336392209936006
B4_prefilter_vector,vru2:weather_light:0043,weather_light,0.0,0.0,0.022727272727272728,1.0,0.022727272727272728,1.0,0.022727272727272728,1.0,0.25,0.09478836436955078
B4_prefilter_vector,vru2:weather_light:0044,weather_light,0.0,0.0,0.0,0.0,0.022727272727272728,1.0,0.022727272727272728,1.0,0.125,0.06943122193677727
B4_prefilter_vector,vru2:weather_light:0050,weather_light,0.03125,1.0,0.0625,1.0,0.09375,1.0,0.15625,1.0,1.0,0.3714891073940902
B4_prefilter_vector,vru2:weather_light:0057,weather_light,0.05263157894736842,1.0,0.10526315789473684,1.0,0.21052631578947367,1.0,0.3684210526315789,1.0,1.0,0.5009732673492617
B4_prefilter_vector,vru2:weather_light:0061,weather_light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0
B4_prefilter_vector,vru2:weather_light:0065,weather_light,0.0,0.0,0.08333333333333333,1.0,0.25,1.0,0.25,1.0,0.5,0.2808815010511816
B4_prefilter_vector,vru2:weather_light:0069,weather_light,0.09090909090909091,1.0,0.18181818181818182,1.0,0.18181818181818182,1.0,0.2727272727272727,1.0,1.0,0.30523488393970116
B4_prefilter_vector,vru2:weather_light:0073,weather_light,0.125,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.586202141404402
B4_prefilter_vector,vru2:weather_light:0077,weather_light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0
B4_prefilter_vector,vru2:weather_light:0080,weather_light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0
B4_prefilter_vector,vru2:weather_light:0085,weather_light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5_hybrid,vru2:location:0010,location,0.0,0.0,0.007159904534606206,1.0,0.01909307875894988,1.0,0.028639618138424822,1.0,0.3333333333333333,0.6410457898283652
B5_hybrid,vru2:location:0011,location,0.0,0.0,0.007159904534606206,1.0,0.00954653937947494,1.0,0.011933174224343675,1.0,0.5,0.4220949603708207
B5_hybrid,vru2:location:0022,location,0.0,0.0,0.01015228426395939,1.0,0.01015228426395939,1.0,0.01015228426395939,1.0,0.25,0.17993148201117176
B5_hybrid,vru2:location:0023,location,0.005076142131979695,1.0,0.01015228426395939,1.0,0.025380710659898477,1.0,0.04568527918781726,1.0,1.0,0.5360735436824435
B5_hybrid,vru2:location:0024,location,0.005076142131979695,1.0,0.025380710659898477,1.0,0.030456852791878174,1.0,0.030456852791878174,1.0,1.0,0.727329844310522
B5_hybrid,vru2:location:0032,location,0.00847457627118644,1.0,0.00847457627118644,1.0,0.05084745762711865,1.0,0.06779661016949153,1.0,1.0,0.5711601909662336
B5_hybrid,vru2:location:0033,location,0.0,0.0,0.025423728813559324,1.0,0.03389830508474576,1.0,0.059322033898305086,1.0,0.5,0.3976722328631673
B5_hybrid,vru2:location:0040,location,0.0,0.0,0.01282051282051282,1.0,0.01282051282051282,1.0,0.02564102564102564,1.0,0.3333333333333333,0.11004588314904008
B5_hybrid,vru2:location:0041,location,0.0,0.0,0.0,0.0,0.038461538461538464,1.0,0.0641025641025641,1.0,0.14285714285714285,0.2032389337527008
B5_hybrid,vru2:location:0047,location,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,1.0,0.058823529411764705,0.0
B5_hybrid,vru2:location:0048,location,0.0,0.0,0.0,0.0,0.0,0.0,0.11363636363636363,1.0,0.08333333333333333,0.0
B5_hybrid,vru2:location:0054,location,0.03125,1.0,0.03125,1.0,0.0625,1.0,0.125,1.0,1.0,0.2984900352767555
B5_hybrid,vru2:location:0055,location,0.0,0.0,0.03125,1.0,0.0625,1.0,0.125,1.0,0.2,0.15850703974098107
B5_hybrid,vru2:location:0059,location,0.0,0.0,0.10526315789473684,1.0,0.15789473684210525,1.0,0.3684210526315789,1.0,0.5,0.29990503169749433
B5_hybrid,vru2:location:0063,location,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5_hybrid,vru2:location:0067,location,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0
B5_hybrid,vru2:location:0071,location,0.0,0.0,0.0,0.0,0.09090909090909091,1.0,0.2727272727272727,1.0,0.14285714285714285,0.07336392209936006
B5_hybrid,vru2:location:0075,location,0.0,0.0,0.125,1.0,0.25,1.0,0.5,1.0,0.5,0.24390331138078208
B5_hybrid,vru2:location:0078,location,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.05263157894736842,0.0
B5_hybrid,vru2:location:0082,location,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0
B5_hybrid,vru2:nofilter:0001,nofilter,0.0,0.0,0.007159904534606206,1.0,0.01909307875894988,1.0,0.03341288782816229,1.0,0.3333333333333333,0.6410457898283652
B5_hybrid,vru2:nofilter:0012,nofilter,0.0,0.0,0.005076142131979695,1.0,0.01015228426395939,1.0,0.01015228426395939,1.0,0.25,0.17318663334822612
B5_hybrid,vru2:nofilter:0025,nofilter,0.0,0.0,0.01694915254237288,1.0,0.05084745762711865,1.0,0.11016949152542373,1.0,0.5,0.5152880109744815
B5_hybrid,vru2:nofilter:0034,nofilter,0.0,0.0,0.0,0.0,0.01282051282051282,1.0,0.05128205128205128,1.0,0.1,0.0636207881989517
B5_hybrid,vru2:nofilter:0042,nofilter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0
B5_hybrid,vru2:nofilter:0049,nofilter,0.03125,1.0,0.09375,1.0,0.125,1.0,0.1875,1.0,1.0,0.513528549750033
B5_hybrid,vru2:nofilter:0056,nofilter,0.0,0.0,0.10526315789473684,1.0,0.10526315789473684,1.0,0.3157894736842105,1.0,0.3333333333333333,0.20483424751859086
B5_hybrid,vru2:nofilter:0060,nofilter,0.0,0.0,0.0,0.0,0.07692307692307693,1.0,0.07692307692307693,1.0,0.1111111111111111,0.06625422345438903
B5_hybrid,vru2:nofilter:0064,nofilter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0
B5_hybrid,vru2:nofilter:0068,nofilter,0.0,0.0,0.09090909090909091,1.0,0.09090909090909091,1.0,0.2727272727272727,1.0,0.25,0.09478836436955078
B5_hybrid,vru2:nofilter:0072,nofilter,0.0,0.0,0.25,1.0,0.625,1.0,0.75,1.0,0.5,0.5290718141674506
B5_hybrid,vru2:nofilter:0076,nofilter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0
B5_hybrid,vru2:nofilter:0079,nofilter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5_hybrid,vru2:nofilter:0083,nofilter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0
B5_hybrid,vru2:nofilter:0084,nofilter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5_hybrid,vru2:road_type:0007,road_type,0.0,0.0,0.007159904534606206,1.0,0.01909307875894988,1.0,0.03818615751789976,1.0,0.5,0.6947651160602988
B5_hybrid,vru2:road_type:0008,road_type,0.002386634844868735,1.0,0.011933174224343675,1.0,0.01909307875894988,1.0,0.03579952267303103,1.0,1.0,0.8553475075669356
B5_hybrid,vru2:road_type:0009,road_type,0.002386634844868735,1.0,0.00477326968973747,1.0,0.007159904534606206,1.0,0.00954653937947494,1.0,1.0,0.39375843764607193
B5_hybrid,vru2:road_type:0017,road_type,0.0,0.0,0.005076142131979695,1.0,0.005076142131979695,1.0,0.005076142131979695,1.0,0.5,0.13886244387355454
B5_hybrid,vru2:road_type:0018,road_type,0.0,0.0,0.01015228426395939,1.0,0.02030456852791878,1.0,0.03553299492385787,1.0,0.3333333333333333,0.3398414932237254
B5_hybrid,vru2:road_type:0019,road_type,0.0,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,1.0,0.05,0.0
B5_hybrid,vru2:road_type:0020,road_type,0.0,0.0,0.005076142131979695,1.0,0.015228426395939087,1.0,0.03553299492385787,1.0,0.25,0.23944085680261518
B5_hybrid,vru2:road_type:0021,road_type,0.005076142131979695,1.0,0.015228426395939087,1.0,0.030456852791878174,1.0,0.03553299492385787,1.0,1.0,0.6363762929310753
B5_hybrid,vru2:road_type:0029,road_type,0.00847457627118644,1.0,0.03389830508474576,1.0,0.059322033898305086,1.0,0.1016949152542373,1.0,1.0,0.7631925784528222
B5_hybrid,vru2:road_type:0030,road_type,0.00847457627118644,1.0,0.03389830508474576,1.0,0.06779661016949153,1.0,0.1016949152542373,1.0,1.0,0.8165901947515999
B5_hybrid,vru2:road_type:0031,road_type,0.0,0.0,0.00847457627118644,1.0,0.01694915254237288,1.0,0.06779661016949153,1.0,0.2,0.15139734109601005
B5_hybrid,vru2:road_type:0037,road_type,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,1.0,0.07142857142857142,0.0
B5_hybrid,vru2:road_type:0038,road_type,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,1.0,0.09090909090909091,0.0
B5_hybrid,vru2:road_type:0039,road_type,0.01282051282051282,1.0,0.05128205128205128,1.0,0.08974358974358974,1.0,0.08974358974358974,1.0,1.0,0.7280855459907164
B5_hybrid,vru2:road_type:0045,road_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0
B5_hybrid,vru2:road_type:0046,road_type,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,1.0,0.09090909090909091,0.0
B5_hybrid,vru2:road_type:0051,road_type,0.03125,1.0,0.0625,1.0,0.09375,1.0,0.125,1.0,1.0,0.3843113526044082
B5_hybrid,vru2:road_type:0052,road_type,0.0,0.0,0.03125,1.0,0.0625,1.0,0.09375,1.0,0.3333333333333333,0.17630010660342912
B5_hybrid,vru2:road_type:0053,road_type,0.03125,1.0,0.03125,1.0,0.03125,1.0,0.03125,1.0,1.0,0.22009176629808017
B5_hybrid,vru2:road_type:0058,road_type,0.0,0.0,0.10526315789473684,1.0,0.10526315789473684,1.0,0.10526315789473684,1.0,0.5,0.2489083270225946
B5_hybrid,vru2:road_type:0062,road_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5_hybrid,vru2:road_type:0066,road_type,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,1.0,0.0625,0.0
B5_hybrid,vru2:road_type:0070,road_type,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,1.0,0.07692307692307693,0.0
B5_hybrid,vru2:road_type:0074,road_type,0.0,0.0,0.25,1.0,0.5,1.0,0.5,1.0,0.5,0.43897180551508297
B5_hybrid,vru2:road_type:0081,road_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5_hybrid,vru2:weather_light:0002,weather_light,0.0,0.0,0.00477326968973747,1.0,0.016706443914081145,1.0,0.03818615751789976,1.0,0.5,0.5999767516907479
B5_hybrid,vru2:weather_light:0003,weather_light,0.002386634844868735,1.0,0.00954653937947494,1.0,0.01909307875894988,1.0,0.03579952267303103,1.0,1.0,0.8115558478722845
B5_hybrid,vru2:weather_light:0004,weather_light,0.002386634844868735,1.0,0.00477326968973747,1.0,0.007159904534606206,1.0,0.014319809069212411,1.0,1.0,0.42520843362602373
B5_hybrid,vru2:weather_light:0005,weather_light,0.002386634844868735,1.0,0.00954653937947494,1.0,0.016706443914081145,1.0,0.03579952267303103,1.0,1.0,0.7849818707050382
B5_hybrid,vru2:weather_light:0006,weather_light,0.0,0.0,0.00477326968973747,1.0,0.00954653937947494,1.0,0.014319809069212411,1.0,0.5,0.3764459522792426
B5_hybrid,vru2:weather_light:0013,weather_light,0.0,0.0,0.015228426395939087,1.0,0.015228426395939087,1.0,0.02030456852791878,1.0,0.3333333333333333,0.28997736516021183
B5_hybrid,vru2:weather_light:0014,weather_light,0.0,0.0,0.005076142131979695,1.0,0.025380710659898477,1.0,0.050761421319796954,1.0,0.25,0.38223600083875253
B5_hybrid,vru2:weather_light:0015,weather_light,0.0,0.0,0.0,0.0,0.0,0.0,0.015228426395939087,1.0,0.09090909090909091,0.0
B5_hybrid,vru2:weather_light:0016,weather_light,0.0,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,1.0,0.05263157894736842,0.0
B5_hybrid,vru2:weather_light:0026,weather_light,0.00847457627118644,1.0,0.03389830508474576,1.0,0.05084745762711865,1.0,0.09322033898305085,1.0,1.0,0.7019727018777484
B5_hybrid,vru2:weather_light:0027,weather_light,0.00847457627118644,1.0,0.0423728813559322,1.0,0.05084745762711865,1.0,0.06779661016949153,1.0,1.0,0.7222954974312066
B5_hybrid,vru2:weather_light:0028,weather_light,0.00847457627118644,1.0,0.01694915254237288,1.0,0.025423728813559324,1.0,0.025423728813559324,1.0,1.0,0.43735247915031
B5_hybrid,vru2:weather_light:0035,weather_light,0.0,0.0,0.0,0.0,0.02564102564102564,1.0,0.05128205128205128,1.0,0.14285714285714285,0.13698471029831177
B5_hybrid,vru2:weather_light:0036,weather_light,0.0,0.0,0.01282051282051282,1.0,0.01282051282051282,1.0,0.038461538461538464,1.0,0.5,0.13886244387355454
B5_hybrid,vru2:weather_light:0043,weather_light,0.0,0.0,0.0,0.0,0.0,0.0,0.11363636363636363,1.0,0.09090909090909091,0.0
B5_hybrid,vru2:weather_light:0044,weather_light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0
B5_hybrid,vru2:weather_light:0050,weather_light,0.0,0.0,0.03125,1.0,0.09375,1.0,0.1875,1.0,0.3333333333333333,0.25469837558210445
B5_hybrid,vru2:weather_light:0057,weather_light,0.05263157894736842,1.0,0.05263157894736842,1.0,0.15789473684210525,1.0,0.2631578947368421,1.0,1.0,0.3679212572135328
B5_hybrid,vru2:weather_light:0061,weather_light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.0
B5_hybrid,vru2:weather_light:0065,weather_light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0
B5_hybrid,vru2:weather_light:0069,weather_light,0.09090909090909091,1.0,0.09090909090909091,1.0,0.18181818181818182,1.0,0.45454545454545453,1.0,1.0,0.2984900352767555
B5_hybrid,vru2:weather_light:0073,weather_light,0.125,1.0,0.375,1.0,0.5,1.0,0.625,1.0,1.0,0.5614673852131515
B5_hybrid,vru2:weather_light:0077,weather_light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0
B5_hybrid,vru2:weather_light:0080,weather_light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5_hybrid,vru2:weather_light:0085,weather_light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
