clip_id,c1,c2,event_class,source_split,better_view,worse_view,better_area,worse_area,area_ratio,stratum
aihub_multi_angle_cctv:Validation:st_e4987,32197.666666666668,34968.666666666664,전동킥보드 앞뒤 2인 탑승,Validation,c2,c1,34968.666666666664,32197.666666666668,1.0860621370078576,symmetric
aihub_multi_angle_cctv:Training:es_e3976,33399.333333333336,37497.333333333336,전동킥보드 인도 주행,Training,c2,c1,37497.333333333336,33399.333333333336,1.1226970598215533,symmetric
aihub_multi_angle_cctv:Validation:es_e3974,23160.0,24444.333333333332,전동킥보드 인도 주행,Validation,c2,c1,24444.333333333332,23160.0,1.0554548071387448,symmetric
aihub_multi_angle_cctv:Training:lo_e1138,32915.0,27729.666666666668,특정 구역 내 지속 배회,Training,c1,c2,32915.0,27729.666666666668,1.1869958768587192,symmetric
aihub_multi_angle_cctv:Validation:lo_e1220,22085.333333333332,19087.333333333332,특정 구역 내 지속 배회,Validation,c1,c2,22085.333333333332,19087.333333333332,1.1570675142328246,symmetric
aihub_multi_angle_cctv:Training:fp_e1932,55895.333333333336,54891.666666666664,특정 인물을 뒤따라가며 배회,Training,c1,c2,55895.333333333336,54891.666666666664,1.0182844997722789,symmetric
aihub_multi_angle_cctv:Validation:fp_e1662,55195.666666666664,58919.333333333336,특정 인물을 뒤따라가며 배회,Validation,c2,c1,58919.333333333336,55195.666666666664,1.0674630254790534,symmetric
aihub_multi_angle_cctv:Training:ab_e0698,25697.666666666668,23760.0,비정상적인 경로로의 침범,Training,c1,c2,25697.666666666668,23760.0,1.0815516273849608,symmetric
aihub_multi_angle_cctv:Validation:ab_e0706,20136.0,18564.333333333332,비정상적인 경로로의 침범,Validation,c1,c2,20136.0,18564.333333333332,1.0846605497997954,symmetric
aihub_multi_angle_cctv:Training:ph_e2053,126362.0,117384.0,신체적 충돌을 동반한 싸움,Training,c1,c2,126362.0,117384.0,1.07648401826484,symmetric
aihub_multi_angle_cctv:Training:ms_e3565,34200.333333333336,33765.333333333336,오토바이 인도 주행,Training,c1,c2,34200.333333333336,33765.333333333336,1.0128830358553151,symmetric
aihub_multi_angle_cctv:Validation:ms_e3413,33177.333333333336,31967.666666666668,오토바이 인도 주행,Validation,c1,c2,33177.333333333336,31967.666666666668,1.0378403178211317,symmetric
aihub_multi_angle_cctv:Training:md_e2555,30754.666666666668,35514.0,이륜 이동수단 운전자 1인 헬멧 미착용,Training,c2,c1,35514.0,30754.666666666668,1.1547515824156767,symmetric
aihub_multi_angle_cctv:Validation:md_e2177,51935.666666666664,50138.0,이륜 이동수단 운전자 1인 헬멧 미착용,Validation,c1,c2,51935.666666666664,50138.0,1.0358543752576221,symmetric
aihub_multi_angle_cctv:Training:mp_e3004,32547.666666666668,37934.0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Training,c2,c1,37934.0,32547.666666666668,1.1654906137664758,symmetric
aihub_multi_angle_cctv:Validation:mp_e3104,72476.66666666667,61116.0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Validation,c1,c2,72476.66666666667,61116.0,1.1858869472260403,symmetric
aihub_multi_angle_cctv:Training:bs_e4230,20566.666666666668,19946.333333333332,자전거 인도 주행,Training,c1,c2,20566.666666666668,19946.333333333332,1.0311001186517155,symmetric
aihub_multi_angle_cctv:Validation:bs_e4664,37758.0,34248.666666666664,자전거 인도 주행,Validation,c1,c2,37758.0,34248.666666666664,1.1024662760594086,symmetric
aihub_multi_angle_cctv:Training:st_e4785,44139.333333333336,45909.0,전동킥보드 앞뒤 2인 탑승,Training,c2,c1,45909.0,44139.333333333336,1.040092736637013,symmetric
aihub_multi_angle_cctv:Validation:st_e5015,60835.0,57250.666666666664,전동킥보드 앞뒤 2인 탑승,Validation,c1,c2,60835.0,57250.666666666664,1.0626077134472962,symmetric
aihub_multi_angle_cctv:Training:es_e4097,36862.0,30921.666666666668,전동킥보드 인도 주행,Training,c1,c2,36862.0,30921.666666666668,1.1921090928690776,symmetric
aihub_multi_angle_cctv:Validation:es_e4106,32620.0,30697.333333333332,전동킥보드 인도 주행,Validation,c1,c2,32620.0,30697.333333333332,1.0626330191547584,symmetric
aihub_multi_angle_cctv:Training:lo_e1230,28581.0,24466.666666666668,특정 구역 내 지속 배회,Training,c1,c2,28581.0,24466.666666666668,1.1681607629427793,symmetric
aihub_multi_angle_cctv:Training:fp_e1563,117552.33333333333,98375.0,특정 인물을 뒤따라가며 배회,Training,c1,c2,117552.33333333333,98375.0,1.1949411266412537,symmetric
aihub_multi_angle_cctv:Validation:fp_e1487,61133.666666666664,57446.666666666664,특정 인물을 뒤따라가며 배회,Validation,c1,c2,61133.666666666664,57446.666666666664,1.0641812695833817,symmetric
aihub_multi_angle_cctv:Training:ab_e0711,36866.666666666664,43171.666666666664,비정상적인 경로로의 침범,Training,c2,c1,43171.666666666664,36866.666666666664,1.1710216998191683,symmetric
aihub_multi_angle_cctv:Validation:ab_e0671,29978.333333333332,30642.0,비정상적인 경로로의 침범,Validation,c2,c1,30642.0,29978.333333333332,1.0221382109301163,symmetric
aihub_multi_angle_cctv:Training:ph_e2045,124522.33333333333,108085.33333333333,신체적 충돌을 동반한 싸움,Training,c1,c2,124522.33333333333,108085.33333333333,1.1520742869831244,symmetric
aihub_multi_angle_cctv:Training:ms_e3644,46076.666666666664,52641.666666666664,오토바이 인도 주행,Training,c2,c1,52641.666666666664,46076.666666666664,1.1424799247630761,symmetric
aihub_multi_angle_cctv:Validation:ms_e3626,59152.0,53001.666666666664,오토바이 인도 주행,Validation,c1,c2,59152.0,53001.666666666664,1.1160403760888022,symmetric
aihub_multi_angle_cctv:Training:md_e2606,46629.0,42334.333333333336,이륜 이동수단 운전자 1인 헬멧 미착용,Training,c1,c2,46629.0,42334.333333333336,1.101446422525452,symmetric
aihub_multi_angle_cctv:Validation:md_e2386,28742.333333333332,33878.333333333336,이륜 이동수단 운전자 1인 헬멧 미착용,Validation,c2,c1,33878.333333333336,28742.333333333332,1.178691129228664,symmetric
aihub_multi_angle_cctv:Training:mp_e3008,40406.333333333336,34839.666666666664,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Training,c1,c2,40406.333333333336,34839.666666666664,1.1597795616108078,symmetric
aihub_multi_angle_cctv:Validation:mp_e2977,45248.0,44286.0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Validation,c1,c2,45248.0,44286.0,1.021722440500384,symmetric
aihub_multi_angle_cctv:Training:bs_e4572,33830.0,29994.0,자전거 인도 주행,Training,c1,c2,33830.0,29994.0,1.1278922451156899,symmetric
aihub_multi_angle_cctv:Validation:bs_e4226,27330.666666666668,27494.0,자전거 인도 주행,Validation,c2,c1,27494.0,27330.666666666668,1.0059761927992974,symmetric
aihub_multi_angle_cctv:Training:st_e4814,27944.333333333332,23392.0,전동킥보드 앞뒤 2인 탑승,Training,c1,c2,27944.333333333332,23392.0,1.1946106931144551,symmetric
aihub_multi_angle_cctv:Validation:st_e4902,22191.666666666668,26276.0,전동킥보드 앞뒤 2인 탑승,Validation,c2,c1,26276.0,22191.666666666668,1.184048066090875,symmetric
aihub_multi_angle_cctv:Training:es_e3967,21552.0,22811.666666666668,전동킥보드 인도 주행,Training,c2,c1,22811.666666666668,21552.0,1.0584477852016827,symmetric
aihub_multi_angle_cctv:Validation:es_e3972,22970.0,26688.333333333332,전동킥보드 인도 주행,Validation,c2,c1,26688.333333333332,22970.0,1.1618778116383688,symmetric
aihub_multi_angle_cctv:Training:lo_e1107,33562.0,36380.333333333336,특정 구역 내 지속 배회,Training,c2,c1,36380.333333333336,33562.0,1.0839739387799694,symmetric
aihub_multi_angle_cctv:Training:fp_e1705,62209.0,57271.666666666664,특정 인물을 뒤따라가며 배회,Training,c1,c2,62209.0,57271.666666666664,1.0862090038704422,symmetric
aihub_multi_angle_cctv:Validation:fp_e1526,53342.333333333336,46850.0,특정 인물을 뒤따라가며 배회,Validation,c1,c2,53342.333333333336,46850.0,1.1385770188545001,symmetric
aihub_multi_angle_cctv:Training:ab_e0673,27075.666666666668,30696.0,비정상적인 경로로의 침범,Training,c2,c1,30696.0,27075.666666666668,1.1337116968495697,symmetric
aihub_multi_angle_cctv:Validation:ab_e0341,41549.0,47253.333333333336,비정상적인 경로로의 침범,Validation,c2,c1,47253.333333333336,41549.0,1.1372917117941066,symmetric
aihub_multi_angle_cctv:Training:ph_e2055,129622.66666666667,123626.0,신체적 충돌을 동반한 싸움,Training,c1,c2,129622.66666666667,123626.0,1.0485065169678438,symmetric
aihub_multi_angle_cctv:Training:ms_e3471,36379.0,33282.0,오토바이 인도 주행,Training,c1,c2,36379.0,33282.0,1.0930533020852111,symmetric
aihub_multi_angle_cctv:Validation:ms_e3638,46414.333333333336,51672.0,오토바이 인도 주행,Validation,c2,c1,51672.0,46414.333333333336,1.113276789497497,symmetric
aihub_multi_angle_cctv:Training:md_e2374,27995.333333333332,29736.0,이륜 이동수단 운전자 1인 헬멧 미착용,Training,c2,c1,29736.0,27995.333333333332,1.0621770295049175,symmetric
aihub_multi_angle_cctv:Validation:md_e2640,55422.333333333336,60033.0,이륜 이동수단 운전자 1인 헬멧 미착용,Validation,c2,c1,60033.0,55422.333333333336,1.0831914932006952,symmetric
aihub_multi_angle_cctv:Training:mp_e2716,72797.0,63385.333333333336,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Training,c1,c2,72797.0,63385.333333333336,1.148483350512211,symmetric
aihub_multi_angle_cctv:Validation:mp_e3007,42128.333333333336,41857.333333333336,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Validation,c1,c2,42128.333333333336,41857.333333333336,1.006474373267926,symmetric
aihub_multi_angle_cctv:Training:bs_e4585,34048.333333333336,31572.0,자전거 인도 주행,Training,c1,c2,34048.333333333336,31572.0,1.0784344778073398,symmetric
aihub_multi_angle_cctv:Validation:bs_e4495,25443.0,22347.666666666668,자전거 인도 주행,Validation,c1,c2,25443.0,22347.666666666668,1.1385081216532673,symmetric
aihub_multi_angle_cctv:Training:st_e4809,47981.0,42274.666666666664,전동킥보드 앞뒤 2인 탑승,Training,c1,c2,47981.0,42274.666666666664,1.134982337727875,symmetric
aihub_multi_angle_cctv:Validation:st_e5116,38274.0,33152.333333333336,전동킥보드 앞뒤 2인 탑승,Validation,c1,c2,38274.0,33152.333333333336,1.1544888745890183,symmetric
aihub_multi_angle_cctv:Training:es_e4091,38380.0,40996.333333333336,전동킥보드 인도 주행,Training,c2,c1,40996.333333333336,38380.0,1.0681691853395867,symmetric
aihub_multi_angle_cctv:Validation:es_e3686,22154.0,24301.333333333332,전동킥보드 인도 주행,Validation,c2,c1,24301.333333333332,22154.0,1.0969275676326322,symmetric
aihub_multi_angle_cctv:Training:lo_e1249,34003.333333333336,30607.0,특정 구역 내 지속 배회,Training,c1,c2,34003.333333333336,30607.0,1.1109659010466015,symmetric
aihub_multi_angle_cctv:Training:fp_e1979,125051.33333333333,107574.66666666667,특정 인물을 뒤따라가며 배회,Training,c1,c2,125051.33333333333,107574.66666666667,1.1624608024194047,symmetric
aihub_multi_angle_cctv:Validation:fp_e1674,63244.666666666664,63990.333333333336,특정 인물을 뒤따라가며 배회,Validation,c2,c1,63990.333333333336,63244.666666666664,1.0117901904771944,symmetric
aihub_multi_angle_cctv:Training:ab_e0670,30778.666666666668,35007.333333333336,비정상적인 경로로의 침범,Training,c2,c1,35007.333333333336,30778.666666666668,1.137389533876278,symmetric
aihub_multi_angle_cctv:Validation:ab_e0669,22043.0,22076.666666666668,비정상적인 경로로의 침범,Validation,c2,c1,22076.666666666668,22043.0,1.0015273178182038,symmetric
aihub_multi_angle_cctv:Training:ph_e2033,44333.0,42381.0,신체적 충돌을 동반한 싸움,Training,c1,c2,44333.0,42381.0,1.0460583752153088,symmetric
aihub_multi_angle_cctv:Training:ms_e3469,34463.0,33064.666666666664,오토바이 인도 주행,Training,c1,c2,34463.0,33064.666666666664,1.0422908643667965,symmetric
aihub_multi_angle_cctv:Validation:ms_e3581,48041.333333333336,43375.0,오토바이 인도 주행,Validation,c1,c2,48041.333333333336,43375.0,1.1075811719500481,symmetric
aihub_multi_angle_cctv:Training:md_e2104,28733.333333333332,29678.333333333332,이륜 이동수단 운전자 1인 헬멧 미착용,Training,c2,c1,29678.333333333332,28733.333333333332,1.0328886310904872,symmetric
aihub_multi_angle_cctv:Validation:md_e2666,39054.666666666664,42827.0,이륜 이동수단 운전자 1인 헬멧 미착용,Validation,c2,c1,42827.0,39054.666666666664,1.0965911030692022,symmetric
aihub_multi_angle_cctv:Training:mp_e2830,54081.333333333336,55847.666666666664,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Training,c2,c1,55847.666666666664,54081.333333333336,1.0326606839081875,symmetric
aihub_multi_angle_cctv:Validation:mp_e3103,67543.0,65640.0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Validation,c1,c2,67543.0,65640.0,1.0289914686166972,symmetric
aihub_multi_angle_cctv:Training:bs_e4504,22624.333333333332,25926.0,자전거 인도 주행,Training,c2,c1,25926.0,22624.333333333332,1.1459343185066226,symmetric
aihub_multi_angle_cctv:Validation:bs_e4614,22710.0,24187.0,자전거 인도 주행,Validation,c2,c1,24187.0,22710.0,1.0650374284456188,symmetric
aihub_multi_angle_cctv:Training:st_e5010,35204.333333333336,34666.666666666664,전동킥보드 앞뒤 2인 탑승,Training,c1,c2,35204.333333333336,34666.666666666664,1.0155096153846155,symmetric
aihub_multi_angle_cctv:Validation:st_e4969,37826.666666666664,38457.0,전동킥보드 앞뒤 2인 탑승,Validation,c2,c1,38457.0,37826.666666666664,1.0166637292915053,symmetric
aihub_multi_angle_cctv:Training:es_e4029,39821.666666666664,37644.0,전동킥보드 인도 주행,Training,c1,c2,39821.666666666664,37644.0,1.057848971062232,symmetric
aihub_multi_angle_cctv:Training:lo_e1222,16202.333333333334,19000.0,특정 구역 내 지속 배회,Training,c2,c1,19000.0,16202.333333333334,1.172670602999568,symmetric
aihub_multi_angle_cctv:Training:fp_e1407,65468.666666666664,68141.33333333333,특정 인물을 뒤따라가며 배회,Training,c2,c1,68141.33333333333,65468.666666666664,1.0408236000936835,symmetric
aihub_multi_angle_cctv:Validation:fp_e1560,88242.0,82481.66666666667,특정 인물을 뒤따라가며 배회,Validation,c1,c2,88242.0,82481.66666666667,1.0698377417203822,symmetric
aihub_multi_angle_cctv:Training:ab_e0681,28175.0,28851.333333333332,비정상적인 경로로의 침범,Training,c2,c1,28851.333333333332,28175.0,1.0240047323277137,symmetric
aihub_multi_angle_cctv:Validation:ab_e0699,21747.666666666668,23914.0,비정상적인 경로로의 침범,Validation,c2,c1,23914.0,21747.666666666668,1.0996122189353648,symmetric
aihub_multi_angle_cctv:Training:ph_e2073,103726.66666666667,111590.33333333333,신체적 충돌을 동반한 싸움,Training,c2,c1,111590.33333333333,103726.66666666667,1.0758114274696315,symmetric
aihub_multi_angle_cctv:Training:ms_e3389,24143.0,23795.0,오토바이 인도 주행,Training,c1,c2,24143.0,23795.0,1.0146249212019331,symmetric
aihub_multi_angle_cctv:Validation:ms_e3640,50412.333333333336,54609.333333333336,오토바이 인도 주행,Validation,c2,c1,54609.333333333336,50412.333333333336,1.0832534366590185,symmetric
aihub_multi_angle_cctv:Training:md_e2622,38133.333333333336,43359.0,이륜 이동수단 운전자 1인 헬멧 미착용,Training,c2,c1,43359.0,38133.333333333336,1.1370367132867132,symmetric
aihub_multi_angle_cctv:Validation:md_e2157,37657.0,43896.333333333336,이륜 이동수단 운전자 1인 헬멧 미착용,Validation,c2,c1,43896.333333333336,37657.0,1.1656885395366954,symmetric
aihub_multi_angle_cctv:Training:mp_e2909,27656.0,24909.0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Training,c1,c2,27656.0,24909.0,1.1102814243847605,symmetric
aihub_multi_angle_cctv:Validation:mp_e3056,72540.33333333333,78820.66666666667,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Validation,c2,c1,78820.66666666667,72540.33333333333,1.086577122612248,symmetric
aihub_multi_angle_cctv:Training:bs_e4383,47608.0,45652.0,자전거 인도 주행,Training,c1,c2,47608.0,45652.0,1.0428458775081049,symmetric
aihub_multi_angle_cctv:Validation:bs_e4377,34839.0,36380.666666666664,자전거 인도 주행,Validation,c2,c1,36380.666666666664,34839.0,1.0442511744500893,symmetric
aihub_multi_angle_cctv:Training:st_e4783,52781.0,48813.0,전동킥보드 앞뒤 2인 탑승,Training,c1,c2,52781.0,48813.0,1.081289820334747,symmetric
aihub_multi_angle_cctv:Validation:st_e4816,29263.0,24564.666666666668,전동킥보드 앞뒤 2인 탑승,Validation,c1,c2,29263.0,24564.666666666668,1.191263874942329,symmetric
aihub_multi_angle_cctv:Training:es_e4080,36963.0,33648.333333333336,전동킥보드 인도 주행,Training,c1,c2,36963.0,33648.333333333336,1.0985090891079299,symmetric
aihub_multi_angle_cctv:Training:lo_e1158,26462.333333333332,26678.666666666668,특정 구역 내 지속 배회,Training,c2,c1,26678.666666666668,26462.333333333332,1.0081751420257725,symmetric
aihub_multi_angle_cctv:Training:fp_e1459,50458.0,48200.0,특정 인물을 뒤따라가며 배회,Training,c1,c2,50458.0,48200.0,1.0468464730290457,symmetric
aihub_multi_angle_cctv:Validation:fp_e1384,47300.0,53362.0,특정 인물을 뒤따라가며 배회,Validation,c2,c1,53362.0,47300.0,1.1281606765327696,symmetric
aihub_multi_angle_cctv:Training:ab_e0682,23076.666666666668,24458.0,비정상적인 경로로의 침범,Training,c2,c1,24458.0,23076.666666666668,1.0598584428715874,symmetric
aihub_multi_angle_cctv:Training:ph_e2072,125052.0,129907.33333333333,신체적 충돌을 동반한 싸움,Training,c2,c1,129907.33333333333,125052.0,1.0388265148364946,symmetric
aihub_multi_angle_cctv:Training:ms_e3434,7437.333333333333,7981.666666666667,오토바이 인도 주행,Training,c2,c1,7981.666666666667,7437.333333333333,1.0731893151667264,symmetric
