clip_id,c1,c2,event_class,source_split,better_view,worse_view,better_area,worse_area,area_ratio,stratum,service_group,cot_better_text_bytes,cot_both_text_bytes,cot_worse_pred,cot_worse_correct,cot_better_pred,cot_better_correct,cot_both_mean_pred,cot_both_mean_correct,cot_both_max_pred,cot_both_max_correct,qwen25_vl_7b_better_view_only_correct,qwen25_vl_7b_better_view_only_pred,qwen25_vl_7b_both_view_correct,qwen25_vl_7b_both_view_pred,qwen25_vl_7b_closed_book_correct,qwen25_vl_7b_closed_book_pred,qwen25_vl_7b_worse_view_only_correct,qwen25_vl_7b_worse_view_only_pred,qwen2_vl_7b_better_view_only_correct,qwen2_vl_7b_better_view_only_pred,qwen2_vl_7b_both_view_correct,qwen2_vl_7b_both_view_pred,qwen2_vl_7b_closed_book_correct,qwen2_vl_7b_closed_book_pred,qwen2_vl_7b_worse_view_only_correct,qwen2_vl_7b_worse_view_only_pred,idefics2_8b_better_view_only_correct,idefics2_8b_better_view_only_pred,idefics2_8b_both_view_correct,idefics2_8b_both_view_pred,idefics2_8b_closed_book_correct,idefics2_8b_closed_book_pred,idefics2_8b_worse_view_only_correct,idefics2_8b_worse_view_only_pred,internvl3_8b_better_view_only_correct,internvl3_8b_better_view_only_pred,internvl3_8b_both_view_correct,internvl3_8b_both_view_pred,internvl3_8b_closed_book_correct,internvl3_8b_closed_book_pred,internvl3_8b_worse_view_only_correct,internvl3_8b_worse_view_only_pred,cot_1view_bytes,cot_2view_bytes,visual_1view_bytes,visual_2view_bytes
aihub_multi_angle_cctv:Training:bs_e4268,21769.0,6019.666666666667,자전거 인도 주행,Training,c1,c2,21769.0,6019.666666666667,3.6163131956365246,asymmetric,path_mode,211,422,자전거 인도 주행,1,자전거 인도 주행,1,자전거 인도 주행,1,자전거 인도 주행,1,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,이륜 이동수단 운전자 1인 헬멧 미착용,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,<INVALID>,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4307,8614,132186,260980
aihub_multi_angle_cctv:Validation:bs_e4307,26529.0,9981.0,자전거 인도 주행,Validation,c1,c2,26529.0,9981.0,2.65795010519988,asymmetric,path_mode,284,544,자전거 인도 주행,1,자전거 인도 주행,1,자전거 인도 주행,1,자전거 인도 주행,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,4380,8736,160066,380108
aihub_multi_angle_cctv:Training:st_e4712,26035.666666666668,57703.666666666664,전동킥보드 앞뒤 2인 탑승,Training,c2,c1,57703.666666666664,26035.666666666668,2.2163314427644125,asymmetric,attribute_count,325,685,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4421,8877,149264,302827
aihub_multi_angle_cctv:Training:es_e4090,20150.333333333332,41175.333333333336,전동킥보드 인도 주행,Training,c2,c1,41175.333333333336,20150.333333333332,2.0434070569552203,asymmetric,path_mode,303,632,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,특정 구역 내 지속 배회,0,비정상적인 경로로의 침범,0,특정 구역 내 지속 배회,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,1,전동킥보드 인도 주행,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,4399,8824,150748,316269
aihub_multi_angle_cctv:Validation:es_e3802,11313.0,39844.0,전동킥보드 인도 주행,Validation,c2,c1,39844.0,11313.0,3.521965879961107,asymmetric,path_mode,232,453,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,0,오토바이 인도 주행,1,전동킥보드 인도 주행,4328,8645,147090,309934
aihub_multi_angle_cctv:Training:lo_e1210,36808.0,11812.0,특정 구역 내 지속 배회,Training,c1,c2,36808.0,11812.0,3.1161530646799864,asymmetric,temporal_relation,219,445,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,경계선을 통한 침입,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,신체적 충돌을 동반한 싸움,0,신체적 충돌을 동반한 싸움,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4315,8637,148660,310531
aihub_multi_angle_cctv:Validation:lo_e1114,56557.333333333336,20872.333333333332,특정 구역 내 지속 배회,Validation,c1,c2,56557.333333333336,20872.333333333332,2.709679480013415,asymmetric,temporal_relation,318,642,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,1,특정 구역 내 지속 배회,1,특정 구역 내 지속 배회,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,신체적 충돌을 동반한 싸움,0,신체적 충돌을 동반한 싸움,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,4414,8834,171477,331456
aihub_multi_angle_cctv:Training:fp_e1590,69200.66666666667,17428.0,특정 인물을 뒤따라가며 배회,Training,c1,c2,69200.66666666667,17428.0,3.9706602402264557,asymmetric,temporal_relation,255,506,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4351,8698,199043,392325
aihub_multi_angle_cctv:Validation:fp_e1673,71031.66666666667,145934.33333333334,특정 인물을 뒤따라가며 배회,Validation,c2,c1,145934.33333333334,71031.66666666667,2.054496820666839,asymmetric,temporal_relation,389,788,전동킥보드 앞뒤 2인 탑승,0,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,4485,8980,172963,307225
aihub_multi_angle_cctv:Training:bl_e0275,86952.0,22095.333333333332,경계선을 통한 침입,Training,c1,c2,86952.0,22095.333333333332,3.9353106236611053,asymmetric,temporal_relation,201,462,특정 인물을 뒤따라가며 배회,0,자전거 인도 주행,0,자전거 인도 주행,0,자전거 인도 주행,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,<INVALID>,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,신체적 충돌을 동반한 싸움,0,신체적 충돌을 동반한 싸움,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,4297,8654,197697,366890
aihub_multi_angle_cctv:Validation:bl_e0037,8285.0,32274.0,경계선을 통한 침입,Validation,c2,c1,32274.0,8285.0,3.8954737477368737,asymmetric,temporal_relation,242,452,자전거 인도 주행,0,경계선을 통한 침입,1,자전거 인도 주행,0,경계선을 통한 침입,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,1,경계선을 통한 침입,0,비정상적인 경로로의 침범,1,경계선을 통한 침입,0,<INVALID>,0,<INVALID>,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,신체적 충돌을 동반한 싸움,0,신체적 충돌을 동반한 싸움,0,오토바이 인도 주행,0,특정 구역 내 지속 배회,4338,8644,178745,362623
aihub_multi_angle_cctv:Training:ab_e0504,61264.666666666664,20420.666666666668,비정상적인 경로로의 침범,Training,c1,c2,61264.666666666664,20420.666666666668,3.0001305866605725,asymmetric,temporal_relation,365,725,특정 인물을 뒤따라가며 배회,0,경계선을 통한 침입,0,경계선을 통한 침입,0,특정 인물을 뒤따라가며 배회,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,0,오토바이 인도 주행,1,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,<INVALID>,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,전동킥보드 앞뒤 2인 탑승,4461,8917,183455,377332
aihub_multi_angle_cctv:Validation:ab_e0455,41836.333333333336,9107.0,비정상적인 경로로의 침범,Validation,c1,c2,41836.333333333336,9107.0,4.59386552468797,asymmetric,temporal_relation,249,469,경계선을 통한 침입,0,경계선을 통한 침입,0,경계선을 통한 침입,0,경계선을 통한 침입,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,0,경계선을 통한 침입,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,경계선을 통한 침입,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,경계선을 통한 침입,4345,8661,183425,376352
aihub_multi_angle_cctv:Training:ms_e3501,10404.666666666666,26111.333333333332,오토바이 인도 주행,Training,c2,c1,26111.333333333332,10404.666666666666,2.5095790350483758,asymmetric,path_mode,324,679,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,1,오토바이 인도 주행,0,전동킥보드 인도 주행,4420,8871,93239,247151
aihub_multi_angle_cctv:Validation:ms_e3655,34583.333333333336,70348.33333333333,오토바이 인도 주행,Validation,c2,c1,70348.33333333333,34583.333333333336,2.034168674698795,asymmetric,path_mode,250,496,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,1,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,4346,8688,159300,293263
aihub_multi_angle_cctv:Training:md_e2281,74142.0,17187.666666666668,이륜 이동수단 운전자 1인 헬멧 미착용,Training,c1,c2,74142.0,17187.666666666668,4.313674534065124,asymmetric,attribute_count,250,489,이륜 이동수단 운전자 1인 헬멧 미착용,1,이륜 이동수단 운전자 1인 헬멧 미착용,1,이륜 이동수단 운전자 1인 헬멧 미착용,1,이륜 이동수단 운전자 1인 헬멧 미착용,1,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 앞뒤 2인 탑승,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,경계선을 통한 침입,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,4346,8681,189612,410634
aihub_multi_angle_cctv:Training:mp_e2927,25478.0,51552.0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Training,c2,c1,51552.0,25478.0,2.0233927309835935,asymmetric,attribute_count,372,728,오토바이 인도 주행,0,이륜 이동수단 운전자 1인 헬멧 미착용,0,오토바이 인도 주행,0,이륜 이동수단 운전자 1인 헬멧 미착용,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,전동킥보드 앞뒤 2인 탑승,4468,8920,114218,203205
aihub_multi_angle_cctv:Training:bs_e4434,23842.0,10376.0,자전거 인도 주행,Training,c1,c2,23842.0,10376.0,2.2978026214340788,asymmetric,path_mode,247,512,자전거 인도 주행,1,자전거 인도 주행,1,자전거 인도 주행,1,자전거 인도 주행,1,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 앞뒤 2인 탑승,0,이륜 이동수단 운전자 1인 헬멧 미착용,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,<INVALID>,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4343,8704,131429,270878
aihub_multi_angle_cctv:Validation:bs_e4308,31182.0,8904.0,자전거 인도 주행,Validation,c1,c2,31182.0,8904.0,3.502021563342318,asymmetric,path_mode,284,580,자전거 인도 주행,1,자전거 인도 주행,1,자전거 인도 주행,1,자전거 인도 주행,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,4380,8772,160831,381847
aihub_multi_angle_cctv:Training:st_e4911,40712.333333333336,11165.0,전동킥보드 앞뒤 2인 탑승,Training,c1,c2,40712.333333333336,11165.0,3.646424839528288,asymmetric,attribute_count,310,713,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4406,8905,175873,342792
aihub_multi_angle_cctv:Training:es_e3733,32846.0,12325.666666666666,전동킥보드 인도 주행,Training,c1,c2,32846.0,12325.666666666666,2.6648457149038594,asymmetric,path_mode,255,510,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,1,전동킥보드 인도 주행,4351,8702,169378,384218
aihub_multi_angle_cctv:Validation:es_e3749,32981.333333333336,12681.666666666666,전동킥보드 인도 주행,Validation,c1,c2,32981.333333333336,12681.666666666666,2.6007096858982788,asymmetric,path_mode,252,516,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,0,오토바이 인도 주행,1,전동킥보드 인도 주행,4348,8708,166012,374114
aihub_multi_angle_cctv:Training:lo_e1034,15778.666666666666,32976.333333333336,특정 구역 내 지속 배회,Training,c2,c1,32976.333333333336,15778.666666666666,2.0899315531519354,asymmetric,temporal_relation,205,520,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,1,특정 구역 내 지속 배회,0,비정상적인 경로로의 침범,1,특정 구역 내 지속 배회,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,신체적 충돌을 동반한 싸움,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4301,8712,139263,322537
aihub_multi_angle_cctv:Validation:lo_e1103,21924.333333333332,72051.0,특정 구역 내 지속 배회,Validation,c2,c1,72051.0,21924.333333333332,3.286348501664817,asymmetric,temporal_relation,285,579,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,1,특정 구역 내 지속 배회,1,특정 구역 내 지속 배회,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,신체적 충돌을 동반한 싸움,0,신체적 충돌을 동반한 싸움,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,4381,8771,162480,328964
aihub_multi_angle_cctv:Training:fp_e2025,201024.66666666666,70631.0,특정 인물을 뒤따라가며 배회,Training,c1,c2,201024.66666666666,70631.0,2.8461251669474685,asymmetric,temporal_relation,384,709,전동킥보드 앞뒤 2인 탑승,0,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,전동킥보드 앞뒤 2인 탑승,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,신체적 충돌을 동반한 싸움,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4480,8901,110340,224900
aihub_multi_angle_cctv:Validation:fp_e1621,43029.666666666664,10880.0,특정 인물을 뒤따라가며 배회,Validation,c1,c2,43029.666666666664,10880.0,3.9549325980392154,asymmetric,temporal_relation,268,524,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,전동킥보드 앞뒤 2인 탑승,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4364,8716,154704,314469
aihub_multi_angle_cctv:Training:bl_e0058,5277.0,28458.0,경계선을 통한 침입,Training,c2,c1,28458.0,5277.0,5.392836839113133,asymmetric,temporal_relation,277,524,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,0,전동킥보드 인도 주행,0,신체적 충돌을 동반한 싸움,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,특정 인물을 뒤따라가며 배회,0,특정 구역 내 지속 배회,0,비정상적인 경로로의 침범,0,특정 구역 내 지속 배회,0,<INVALID>,0,<INVALID>,0,오토바이 인도 주행,0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,0,특정 구역 내 지속 배회,0,신체적 충돌을 동반한 싸움,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4373,8716,186061,361483
aihub_multi_angle_cctv:Validation:bl_e0277,79844.0,20902.666666666668,경계선을 통한 침입,Validation,c1,c2,79844.0,20902.666666666668,3.819799706576513,asymmetric,temporal_relation,162,407,경계선을 통한 침입,1,경계선을 통한 침입,1,경계선을 통한 침입,1,경계선을 통한 침입,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,<INVALID>,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,1,경계선을 통한 침입,1,경계선을 통한 침입,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,4258,8599,192534,360863
aihub_multi_angle_cctv:Training:ab_e0549,34540.0,7932.0,비정상적인 경로로의 침범,Training,c1,c2,34540.0,7932.0,4.354513363590519,asymmetric,temporal_relation,291,609,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,경계선을 통한 침입,0,특정 구역 내 지속 배회,1,비정상적인 경로로의 침범,0,특정 구역 내 지속 배회,0,오토바이 인도 주행,1,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,<INVALID>,0,전동킥보드 인도 주행,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,전동킥보드 앞뒤 2인 탑승,4387,8801,210872,405807
aihub_multi_angle_cctv:Validation:ab_e0544,39129.333333333336,9312.666666666666,비정상적인 경로로의 침범,Validation,c1,c2,39129.333333333336,9312.666666666666,4.201732407473692,asymmetric,temporal_relation,262,546,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,0,특정 구역 내 지속 배회,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,<INVALID>,0,전동킥보드 인도 주행,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,4358,8738,211333,404221
aihub_multi_angle_cctv:Training:ms_e3151,29906.0,13336.333333333334,오토바이 인도 주행,Training,c1,c2,29906.0,13336.333333333334,2.242445449773801,asymmetric,path_mode,344,668,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,1,오토바이 인도 주행,1,오토바이 인도 주행,0,전동킥보드 인도 주행,1,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,4440,8860,133870,255481
