fact_id,domain,arm,world,paraphrase,sample,model,split,output,hit_active,hit_original,hit_cf,abstain,judge_raw,judge_supported,judge_model
d5a620bcb3a0488d,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,Majestic Men's Baltimore Ravens Heart and Soul Tee,True,True,False,False,SUPPORTED,True,llama3
259353b7683d7dc2,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,Texas Rangers Navy Toddler Mascot T-Shirt,True,True,False,False,SUPPORTED,True,llama3
9c60f4cfc4988302,stark_amazon_ecommerce,A1F_flat,original,0,0,qwen25,holdout,NHL Edmonton Oilers High Definition Clock,True,True,False,False,SUPPORTED,True,llama3
e7569f6b18e2c4b4,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,Arbor Axis Walnut 2016 Complete Longboard New,True,True,False,False,SUPPORTED,True,llama3
78422193f446e473,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,Chinoook Tactical Rifle Red and Green Reflex Dot Sight with 4 Reticles,True,True,False,False,SUPPORTED,True,llama3
86343998b942d97b,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,Houston Rockets Flat Bill Snapback Adidas Hat - Osfa,True,True,False,False,SUPPORTED,True,llama3
eea74e3e40c3af38,stark_amazon_ecommerce,A1F_flat,original,0,0,qwen25,holdout,Arctic Shield Fleece Balaclava w/X System Tech Realtree Xtra,True,True,False,False,SUPPORTED,True,llama3
94e2af97156d1fe8,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,Coleman CMNWD006-BRK Fixed Blade Wood FireSteel,True,True,False,False,SUPPORTED,True,llama3
e7fed86f3045491b,stark_amazon_ecommerce,A1F_flat,original,0,0,qwen25,holdout,Kids Watches Flash Lights 50m Waterproof Chronograph Digital Sports Watch - Green,True,True,False,False,SUPPORTED,True,llama3
be1a54308d407975,stark_amazon_ecommerce,A1F_flat,original,0,0,qwen25,holdout,Padaras 100% Silicone Reversible Three Dimensional Ball Men and Women Swimming Cap,True,True,False,False,SUPPORTED,True,llama3
70a215279a4ef0ef,stark_amazon_ecommerce,A1F_flat,original,0,0,qwen25,holdout,Wilson A500 Game Soft BBG 11-Inch Baseball Glove-Right Hand Throw,True,True,False,False,SUPPORTED,True,llama3
e2b9ce9d0fd665bf,stark_amazon_ecommerce,A1F_flat,original,0,0,qwen25,holdout,Thirty Two Lashed Danny Larsen Snowboard Boot - Men's,True,True,False,False,SUPPORTED,True,llama3
4f73c77692753143,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,MLB Seattle Mariners Men's Traverse Jacket,True,True,False,False,SUPPORTED,True,llama3
b3528d8b475c0336,stark_amazon_ecommerce,A1F_flat,original,0,0,qwen25,holdout,Super Jump Ropes,True,True,False,False,SUPPORTED,True,llama3
8f9e748fa3c2e87a,stark_amazon_ecommerce,A1F_flat,original,0,0,qwen25,holdout,"Turner Perfect Timing 2015 Seattle Seahawks Desk Calendar, 22 x 17 Inches",True,True,False,False,SUPPORTED,True,llama3
4f73c77692753143,stark_amazon_ecommerce,A1F_flat,original,0,0,qwen25,holdout,MLB Seattle Mariners Men's Traverse Jacket,True,True,False,False,SUPPORTED,True,llama3
52145009989ecc48,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,Slingshot Ammo- Perfect or Hunting or Target- FREE USA Shipping,True,True,False,False,SUPPORTED,True,llama3
f6ecd1a7e9dd9429,stark_amazon_ecommerce,A1F_flat,original,0,0,qwen25,holdout,G-Sight BS-2506 .30-06 Spr.270 Win.25-06 Rem. Laser Bore SIGHT - Twist Cap,True,True,False,False,SUPPORTED,True,llama3
978ccfc91677a312,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,Mouth Guard System,False,False,False,False,SUPPORTED,True,llama3
f3115f6ef873a6dd,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,Hummvee Short Sleeve Cycling Jersey,False,False,False,False,SUPPORTED,True,llama3
59bc9235d231e30c,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,Data Station 13,False,False,False,False,SUPPORTED,True,llama3
dcf5029e912e968c,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,Gerry Lopez Quad (4 fin set) GL1 SUP Stand Up,False,False,False,False,SUPPORTED,True,llama3
d7f123f110c73918,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,1012066,False,False,False,False,SUPPORTED,True,llama3
ab68975adf92c68e,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,1013260,False,False,False,False,SUPPORTED,True,llama3
d64f073be03ed4aa,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,Splintex Gold 60 ml with Applicator Brush.,False,False,False,False,SUPPORTED,True,llama3
1a12a4389603e2e6,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,2-inch Aluma-Lite Training Bar,False,False,False,False,SUPPORTED,True,llama3
1c20d04467278ed2,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,Ruger LC9s Handgun Case - Light Purple 7 inch Water &,False,False,False,False,SUPPORTED,True,llama3
5b82c43e26fa0128,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,Men's UA Graphic Skull Cap Headwear,False,False,False,False,SUPPORTED,True,llama3
8531b10ab2fa5292,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,Turbine Seatpost,False,False,False,False,SUPPORTED,True,llama3
d64f073be03ed4aa,stark_amazon_ecommerce,A1_text,original,0,0,qwen25,holdout,splintex gold 60 ml with applicator brush.,False,False,False,False,SUPPORTED,True,llama3
9364d0436f33662e,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,TF-896-MC,False,False,False,False,SUPPORTED,True,llama3
70c29927a3cbda7e,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,NFL Men's New Orleans Saints Classic Heavyweight III Black Long Sleeve Full,False,False,False,False,SUPPORTED,True,llama3
b54bc44b876c3ce0,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,'Heritage Scuba',False,False,False,False,SUPPORTED,True,llama3
f26e4c576126c69e,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,MLB Cleveland Indians Vinyl Grill Mat,False,False,False,False,SUPPORTED,True,llama3
91b7169699c3a464,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,Under Armour Men's UA Reversible Fleece Beanie Small/Medium,False,False,False,False,SUPPORTED,True,llama3
aaa0d051ead39339,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,Cartridge Rem Laser Rifle Bore Sighted for .223 Remington with Batteries,False,False,False,False,SUPPORTED,True,llama3
57c677d35b4f5646,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,"Rock Shox Reba RL Push-Loc Remote Right Solo 100mm Air Fork, Black, 29-inch",False,False,False,False,SUPPORTED,True,llama3
b2c72436529979f1,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,RAM-341NB Ram-Rod 2007 Fly Rod Jr. Fishing Rod Holder (No),False,False,False,False,SUPPORTED,True,llama3
34e67c59db9f0adb,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,"BSA Optics Dr832x44md Downrange Rifle Scope, 8-32 x 44 mm",True,True,False,False,SUPPORTED,True,llama3
ac58d60a2438c3eb,stark_amazon_ecommerce,A1_text,original,0,0,qwen25,holdout,NFL Pittsburgh Steelers Black Large Canvas Tote Bag,True,True,False,False,SUPPORTED,True,llama3
9f56a4dafd1e0d50,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,Mini Pavé Football Rhinestone Stud Earrings - Red Crystals with White Enamel,True,True,False,False,SUPPORTED,True,llama3
f5cc37c96f2b48f5,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,"NCAA Georgia Bulldogs ""Hairy Dawg"" Team Mascot OYO Figure",True,True,False,False,SUPPORTED,True,llama3
70c29927a3cbda7e,stark_amazon_ecommerce,A1_text,original,0,0,qwen25,holdout,NFL Mens New Orleans Saints Classic Heavyweight III Black Long Sleeve Full,True,True,False,False,SUPPORTED,True,llama3
9c60f4cfc4988302,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,NHl Edmonton Oilers High Definition Clock,True,True,False,False,SUPPORTED,True,llama3
049c12eda3bf512b,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,Modern Fantasy Womens Quick-dry Elasticity Outdoor Sport Pants,True,True,False,False,SUPPORTED,True,llama3
eea74e3e40c3af38,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,Arctic Shield Fleece Balaclava W/X System Tech Realtree Xtra,True,True,False,False,SUPPORTED,True,llama3
e7fed86f3045491b,stark_amazon_ecommerce,A1_text,original,0,0,qwen25,holdout,kids watches flash lights 50m waterproof chronograph digital sports watch - green,True,True,False,False,SUPPORTED,True,llama3
766ef1509a965bc7,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,NCAA William & Mary Griffin Tahoe Extra Large Insulated Cooler Tote,True,True,False,False,SUPPORTED,True,llama3
f3115f6ef873a6dd,stark_amazon_ecommerce,A1_text,original,0,0,qwen25,holdout,Endura Hummvee Short Sleeve Cycling Jersey,True,True,False,False,SUPPORTED,True,llama3
be1a54308d407975,stark_amazon_ecommerce,A1_text,original,0,0,qwen25,holdout,padaras 100% silicone reversible three dimensional ball men and women swimming cap,True,True,False,False,SUPPORTED,True,llama3
f07cb294051082ce,stark_amazon_ecommerce,A1_text,original,0,0,qwen25,holdout,"1911 compact 3"" pro carry hd iwb leather conceal carry holster black",True,True,False,False,SUPPORTED,True,llama3
e2b9ce9d0fd665bf,stark_amazon_ecommerce,A1_text,original,0,0,qwen25,holdout,thirty two lashed danny larsen snowboard boot - men's,True,True,False,False,SUPPORTED,True,llama3
eec5b0bc83a04b86,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,NFL Dallas Cowboys Insulated Travel Tumbler,True,True,False,False,SUPPORTED,True,llama3
f5cc37c96f2b48f5,stark_amazon_ecommerce,A1_text,original,0,0,qwen25,holdout,"ncaa georgia bulldogs ""hairy dawg"" team mascot oyo figure",True,True,False,False,SUPPORTED,True,llama3
5601ac45d58bfe0d,stark_amazon_ecommerce,A1_text,original,0,0,qwen25,holdout,smack apparel duke basketball fans. they hate us cause they ain't us,True,True,False,False,SUPPORTED,True,llama3
50de3c0fb4b71f72,stark_amazon_ecommerce,A1_text,original,0,0,qwen25,holdout,prana men's crux crew shirt,True,True,False,False,SUPPORTED,True,llama3
33686205745c4982,stark_amazon_ecommerce,A1_text,original,0,0,llama3,holdout,Wilson Women's Pro Staff 11 Piece Set,True,True,False,False,SUPPORTED,True,llama3
1c20d04467278ed2,stark_amazon_ecommerce,A1_text,original,0,0,qwen25,holdout,DURAGADGET Ruger LC9S Handgun Case - Light Purple 7 Inch Water &,True,True,False,False,SUPPORTED,True,llama3
ad546de920bd9cf6,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,1028604,False,False,False,False,SUPPORTED,True,llama3
1c20d04467278ed2,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,Ruger LC9s Handgun Case - Light Purple 7 Inch Water &,False,False,False,False,SUPPORTED,True,llama3
52145009989ecc48,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,1013470,False,False,False,False,SUPPORTED,True,llama3
f3115f6ef873a6dd,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,976954,False,False,False,False,SUPPORTED,True,llama3
cea5440c2b711c2e,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,1016211,False,False,False,False,SUPPORTED,True,llama3
ab68975adf92c68e,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,1013260,False,False,False,False,SUPPORTED,True,llama3
8531b10ab2fa5292,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,Turbine Seatpost,False,False,False,False,SUPPORTED,True,llama3
d7f123f110c73918,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,1012066,False,False,False,False,SUPPORTED,True,llama3
e97ed7279610b138,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,HAM-410.00,False,False,False,False,SUPPORTED,True,llama3
420fed5b7097d36a,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,1024253,False,False,False,False,SUPPORTED,True,llama3
3aad4e41a1510677,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,990710,False,False,False,False,SUPPORTED,True,llama3
722e78d16a485c64,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,970794,False,False,False,False,SUPPORTED,True,llama3
92b6ec55a8731b70,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,1029311,False,False,False,False,SUPPORTED,True,llama3
f6ecd1a7e9dd9429,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,BS-2506,False,False,False,False,SUPPORTED,True,llama3
b9ab4968ca65fda4,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,1029311,False,False,False,False,SUPPORTED,True,llama3
5601ac45d58bfe0d,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,1014020,False,False,False,False,SUPPORTED,True,llama3
5b82c43e26fa0128,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,Men's UA Graphic Skull Cap Headwear,False,False,False,False,SUPPORTED,True,llama3
b2c72436529979f1,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,RAP-341NB,False,False,False,False,SUPPORTED,True,llama3
57c677d35b4f5646,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,1009353,False,False,False,False,SUPPORTED,True,llama3
f529ffd429600b3c,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,1018372,False,False,False,False,SUPPORTED,True,llama3
2cfddff8c0a8eefe,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,Besporter Beporter Lightweight Outdoor Travel Hiking Backpack Waterproof Durable College Student Laptop,True,True,False,False,SUPPORTED,True,llama3
c9ac61fa82031d7f,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,Capoeira Traditional Cords Ranking Belts Men Women Unisex Brazil 3m Long Braided,True,True,False,False,SUPPORTED,True,llama3
fcfff2a30175907c,stark_amazon_ecommerce,A2_path,original,0,0,qwen25,holdout,JACK'S PLASTIC El Grande Paco Sleeping Pad,True,True,False,False,SUPPORTED,True,llama3
804f47765833b625,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,Agate (gray tie-dye) Yogitoes® mat size SKIDLESS® yoga towel + 2-pack gray/light,True,True,False,False,SUPPORTED,True,llama3
eea74e3e40c3af38,stark_amazon_ecommerce,A2_path,original,0,0,qwen25,holdout,Arctic Shield Fleece Balaclava w/X System Tech Realtree Xtra,True,True,False,False,SUPPORTED,True,llama3
ac58d60a2438c3eb,stark_amazon_ecommerce,A2_path,original,0,0,qwen25,holdout,NFL Pittsburgh Steelers Black Large Canvas Tote Bag,True,True,False,False,SUPPORTED,True,llama3
6fd67b743899ddc0,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,Mitchell 308 Spinning Rod and Reel Combo,True,True,False,False,SUPPORTED,True,llama3
8f4ce05398194b40,stark_amazon_ecommerce,A2_path,original,0,0,qwen25,holdout,"WinCraft NCAA Ohio State University WCR24846014 Chrome Decal, 3"" x 7""",True,True,False,False,SUPPORTED,True,llama3
259353b7683d7dc2,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,Texas Rangers Navy Toddler Mascot T-Shirt,True,True,False,False,SUPPORTED,True,llama3
21578c4c513a3996,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,DAVIS Artisan Medium Teal Splint Boots,True,True,False,False,SUPPORTED,True,llama3
34e67c59db9f0adb,stark_amazon_ecommerce,A2_path,original,0,0,qwen25,holdout,"BSA Optics DR832X44MD Downrange Rifle Scope, 8-32 x 44 mm",True,True,False,False,SUPPORTED,True,llama3
50435b148ddc2172,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,MLS Portland Timbers 11-by-17 Inch Sign,True,True,False,False,SUPPORTED,True,llama3
f26e4c576126c69e,stark_amazon_ecommerce,A2_path,original,0,0,qwen25,holdout,Fanmats 12151 MLB Cleveland Indians Vinyl Grill Mat,True,True,False,False,SUPPORTED,True,llama3
aaa0d051ead39339,stark_amazon_ecommerce,A2_path,original,0,0,qwen25,holdout,Cartridge Rem Laser Rifle Bore Sighter for .223 Remington with Batteries,True,True,False,False,SUPPORTED,True,llama3
dcf5029e912e968c,stark_amazon_ecommerce,A2_path,original,0,0,llama3,holdout,Future Fins Gerry Lopez Quad (4 fin set) GL1 SUP Stand Up,True,True,False,False,SUPPORTED,True,llama3
590bb7fb4f1c0470,stark_amazon_ecommerce,A2_path,original,0,0,qwen25,holdout,NFL New York Jets 3 by 5 Foot Flag,True,True,False,False,SUPPORTED,True,llama3
dcf5029e912e968c,stark_amazon_ecommerce,A2_path,original,0,0,qwen25,holdout,Future Fins Gerry Lopez Quad (4 fin set) GL1 SUP Stand Up,True,True,False,False,SUPPORTED,True,llama3
70a215279a4ef0ef,stark_amazon_ecommerce,A2_path,original,0,0,qwen25,holdout,Wilson A500 Game Soft BBG 11-Inch Baseball Glove-Right Hand Throw,True,True,False,False,SUPPORTED,True,llama3
420fed5b7097d36a,stark_amazon_ecommerce,A2_path,original,0,0,qwen25,holdout,Versace Men's 'Mystique Sport 46Mm' Swiss Quartz Stainless Steel and Leather Dress,True,True,False,False,SUPPORTED,True,llama3
b2c72436529979f1,stark_amazon_ecommerce,A2_path,original,0,0,qwen25,holdout,RAM MOUNTS (RAP-341NB Ram-Rod 2007 Fly Rod Jr. Fishing Rod Holder (No,True,True,False,False,SUPPORTED,True,llama3
