domain,protocol,repeat,checkpoint,fact_id,active_version,dense_versions,sparse_versions,graph_versions,cache_versions,snapshot_error,graph_error,cache_error
flask,read_filter,1,sparse_inserted,23,2,2,2,,,1,1,1
flask,read_filter,1,sparse_inserted,24,2,2,2,,,1,1,1
flask,read_filter,1,graph_inserted,0,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,1,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,2,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,3,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,4,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,5,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,6,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,7,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,8,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,9,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,10,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,11,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,12,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,13,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,14,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,15,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,16,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,17,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,18,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,19,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,20,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,21,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,22,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,23,2,2,2,2,,1,0,1
flask,read_filter,1,graph_inserted,24,2,2,2,2,,1,0,1
flask,read_filter,1,cache_inserted,0,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,1,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,2,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,3,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,4,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,5,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,6,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,7,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,8,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,9,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,10,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,11,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,12,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,13,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,14,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,15,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,16,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,17,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,18,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,19,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,20,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,21,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,22,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,23,2,2,2,2,2,0,0,0
flask,read_filter,1,cache_inserted,24,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,0,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,1,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,2,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,3,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,4,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,5,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,6,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,7,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,8,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,9,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,10,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,11,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,12,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,13,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,14,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,15,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,16,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,17,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,18,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,19,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,20,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,21,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,22,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,23,2,2,2,2,2,0,0,0
flask,read_filter,1,old_gc,24,2,2,2,2,2,0,0,0
flask,read_filter,2,initial,0,1,1,1,1,1,0,0,0
flask,read_filter,2,initial,1,1,1,1,1,1,0,0,0
flask,read_filter,2,initial,2,1,1,1,1,1,0,0,0
flask,read_filter,2,initial,3,1,1,1,1,1,0,0,0
flask,read_filter,2,initial,4,1,1,1,1,1,0,0,0
flask,read_filter,2,initial,5,1,1,1,1,1,0,0,0
flask,read_filter,2,initial,6,1,1,1,1,1,0,0,0
flask,read_filter,2,initial,7,1,1,1,1,1,0,0,0
flask,read_filter,2,initial,8,1,1,1,1,1,0,0,0
flask,read_filter,2,initial,9,1,1,1,1,1,0,0,0
