scoring,replicate,mean_ndcg_at_10
semantic,930,0.11576344584379056
semantic,931,0.10784756442958561
semantic,932,0.13717909122243402
semantic,933,0.09005998233908881
semantic,934,0.11131434055991025
semantic,935,0.1309594160970658
semantic,936,0.10629765257439978
semantic,937,0.11664723042764057
semantic,938,0.13427973641395924
semantic,939,0.11720873439866696
semantic,940,0.11360729108994022
semantic,941,0.12574647476420622
semantic,942,0.1377531994417969
semantic,943,0.11583017629781134
semantic,944,0.13204676948380406
semantic,945,0.11369326160062261
semantic,946,0.11291793626829798
semantic,947,0.0901144599863195
semantic,948,0.11828533262173055
semantic,949,0.12928049688288837
semantic,950,0.11574427602625757
semantic,951,0.09963339624612955
semantic,952,0.10120357096509942
semantic,953,0.13816619163224655
semantic,954,0.10996086138917241
semantic,955,0.11270589788316476
semantic,956,0.10685063590216715
semantic,957,0.1222132319977862
semantic,958,0.11600971157413117
semantic,959,0.12229559944829169
semantic,960,0.10071389791399438
semantic,961,0.13632735793165598
semantic,962,0.12236681786214351
semantic,963,0.11348908817257618
semantic,964,0.12131917041670356
semantic,965,0.1222915220490376
semantic,966,0.09215243557041446
semantic,967,0.12341739091096385
semantic,968,0.10213066076433111
semantic,969,0.12391892799331261
semantic,970,0.11519716959853414
semantic,971,0.11950697809599885
semantic,972,0.13933610181671105
semantic,973,0.10156656680151178
semantic,974,0.12551804703322753
semantic,975,0.11237022213509211
semantic,976,0.11965556773060632
semantic,977,0.11445556441553081
semantic,978,0.10202164961324048
semantic,979,0.11522650007030222
semantic,980,0.13270183860534418
semantic,981,0.11896666057237859
semantic,982,0.11807488876072579
semantic,983,0.0959280048404491
semantic,984,0.13626064981686115
semantic,985,0.10427035600462524
semantic,986,0.12319684693011414
semantic,987,0.1154878214780018
semantic,988,0.12927166151836722
semantic,989,0.11870276820882117
semantic,990,0.10919677750529523
semantic,991,0.1249597908545448
semantic,992,0.12749691920339828
semantic,993,0.121914995629651
semantic,994,0.11926138160922348
semantic,995,0.11579418434178607
semantic,996,0.1062059423712729
semantic,997,0.13142451491675816
semantic,998,0.1157934068863336
semantic,999,0.12153228605556679
